Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3605  2.3079    -9.0760 -1.9062
      1  -7.1768  1.3310    -7.4428 -5.3975
      2  -8.1962  0.8858    -3.7615 -7.3794
      3  -8.6127  0.7355    -2.2385 -8.0562
      4  -8.8481  0.6615    -1.3616 -8.4512
      5  -8.9682  0.5729    -0.9942 -8.7030
      6  -9.0060  0.4405    -0.9513 -8.7403
      7  -8.9009  0.4786    -1.7700 -8.6943
      8  -8.5829  1.1752    -2.1185 -7.7104
      9  -8.7107  0.9098    -1.9888 -8.2758
     10  -8.7799  0.6838    -1.9567 -8.4335
     11  -8.4739  1.1640    -2.8611 -7.6839
     12  -8.5889  0.8884    -2.7751 -8.1472
     13  -8.6589  0.6963    -2.6928 -8.2349
     14  -8.7033  0.5567    -2.6273 -8.3060
     15  -8.7759  0.8517    -1.4358 -8.3209
     16  -8.8377  0.6556    -1.3923 -8.4389
     17  -8.8707  0.5142    -1.3743 -8.4646
     18  -8.8979  0.4225    -1.3304 -8.4970
     19  -8.9150  0.3576    -1.3020 -8.5212

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0589     0.0062  0.1898
      1   0.1017  0.0588     0.0066  0.1898
      2   0.1025  0.0584     0.0077  0.1899
      3   0.1054  0.0575     0.0101  0.1904
      4   0.1091  0.0564     0.0128  0.1909
      5   0.1160  0.0548     0.0177  0.1920
      6   0.1228  0.0519     0.0270  0.1928
      7   0.1176  0.0531     0.0224  0.1919
      8   0.0505  0.0381     0.0001  0.1226
      9   0.0559  0.0381     0.0031  0.1275
     10   0.0585  0.0375     0.0076  0.1292
     11   0.0322  0.0226     0.0001  0.0719
     12   0.0345  0.0223     0.0021  0.0736
     13   0.0370  0.0222     0.0048  0.0757
     14   0.0392  0.0223     0.0075  0.0781
     15   0.0257  0.0140     0.0019  0.0478
     16   0.0270  0.0137     0.0039  0.0486
     17   0.0280  0.0135     0.0062  0.0496
     18   0.0293  0.0135     0.0076  0.0510
     19   0.0304  0.0134     0.0083  0.0520

