Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5818  1.3007    -3.1404 -0.1673
      1  -2.3360  1.0127    -3.3978 -1.6016
      2  -2.7467  0.9601    -3.9785 -2.2210
      3  -2.9108  0.9295    -4.2205 -2.5140
      4  -3.2023  1.1307    -5.9025 -2.6997
      5  -4.1766  1.8502    -8.4676 -2.6109
      6  -3.4972  1.2135    -6.2836 -2.6823
      7  -4.1166  1.5749    -7.8825 -2.2418
      8  -4.0429  1.3591    -7.2609 -2.7951
      9  -3.7671  1.0222    -5.4988 -2.9054
     10  -3.5944  0.8398    -4.7279 -2.9094
     11  -3.4665  0.7101    -4.3470 -2.9015
     12  -3.6017  0.6761    -4.4404 -3.0724
     13  -3.5240  0.5627    -4.2005 -3.0624
     14  -3.5663  0.4762    -4.2016 -3.1962
     15  -3.5054  0.4057    -4.0992 -3.1858
     16  -3.5894  0.3869    -4.1574 -3.2769
     17  -3.6658  0.3760    -4.1969 -3.4326
     18  -3.6346  0.3121    -4.1484 -3.4308
     19  -3.6683  0.2735    -4.1609 -3.4578

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0983  0.0606     0.0001  0.1895
      1   0.0976  0.0610     0.0001  0.1894
      2   0.0959  0.0614     0.0001  0.1892
      3   0.0974  0.0613     0.0002  0.1895
      4   0.0863  0.0636     0.0001  0.1879
      5   0.0194  0.0224     0.0000  0.0620
      6   0.0257  0.0246     0.0000  0.0716
      7   0.0103  0.0090     0.0000  0.0246
      8   0.0115  0.0088     0.0000  0.0254
      9   0.0133  0.0091     0.0001  0.0270
     10   0.0150  0.0094     0.0001  0.0294
     11   0.0166  0.0097     0.0004  0.0317
     12   0.0165  0.0096     0.0004  0.0315
     13   0.0180  0.0098     0.0010  0.0330
     14   0.0192  0.0100     0.0015  0.0342
     15   0.0205  0.0102     0.0022  0.0361
     16   0.0207  0.0103     0.0023  0.0365
     17   0.0207  0.0103     0.0023  0.0367
     18   0.0219  0.0104     0.0033  0.0381
     19   0.0231  0.0107     0.0042  0.0397

