Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.7978  1.3287    -3.6259 -0.1916
      1  -2.6809  0.9376    -3.8303 -1.8737
      2  -2.2238  0.8770    -2.8974 -1.7209
      3  -2.3611  0.7584    -2.9086 -2.0902
      4  -2.2145  0.7540    -2.6167 -1.9512
      5  -2.1461  0.5756    -2.3743 -1.9550
      6  -2.1396  1.1439    -4.0511 -1.4221
      7  -2.0247  0.9167    -2.3746 -1.4530
      8  -2.1122  1.8648    -7.2270 -0.4400
      9  -1.8200  1.4806    -5.5114 -0.4408
     10  -1.7566  2.0247    -7.2545 -0.1798
     11  -1.4131  1.6176    -5.5883 -0.1679
     12  -1.2052  1.2670    -2.7325 -0.1616
     13  -1.0124  1.4785    -4.2833 -0.0889
     14  -0.8405  1.1427    -2.0358 -0.0858
     15  -0.7470  0.8966    -1.7984 -0.0842
     16  -0.9184  0.8966    -1.9269 -0.1423
     17  -1.0379  0.8263    -1.9909 -0.2545
     18  -1.1207  0.7304    -2.0165 -0.3763
     19  -1.2145  0.6566    -2.0567 -0.5570

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0598     0.0015  0.1897
      1   0.0995  0.0602     0.0008  0.1896
      2   0.0997  0.0601     0.0002  0.1896
      3   0.1037  0.0589     0.0029  0.1902
      4   0.1050  0.0586     0.0032  0.1904
      5   0.1139  0.0558     0.0129  0.1917
      6   0.0534  0.0410     0.0001  0.1295
      7   0.0586  0.0412     0.0001  0.1349
      8   0.0150  0.0143     0.0000  0.0397
      9   0.0168  0.0141     0.0000  0.0408
     10   0.0079  0.0063     0.0000  0.0166
     11   0.0089  0.0059     0.0000  0.0174
     12   0.0095  0.0057     0.0001  0.0178
     13   0.0076  0.0039     0.0000  0.0124
     14   0.0080  0.0036     0.0001  0.0125
     15   0.0082  0.0034     0.0003  0.0126
     16   0.0085  0.0037     0.0003  0.0130
     17   0.0089  0.0040     0.0003  0.0135
     18   0.0095  0.0043     0.0004  0.0138
     19   0.0100  0.0045     0.0005  0.0154

