Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6879  2.1271    -9.1093 -2.5348
      1  -3.7755  1.1040    -5.4502 -2.3212
      2  -4.6179  0.7184    -5.5267 -3.9593
      3  -5.0259  0.6032    -5.7286 -4.6270
      4  -5.3159  0.6702    -6.2076 -5.0240
      5  -5.6796  1.1093    -8.0565 -4.9313
      6  -5.4395  0.7402    -6.3104 -5.0484
      7  -5.4733  0.5882    -6.2253 -5.2651
      8  -5.4914  0.4822    -6.1641 -5.2833
      9  -5.4985  0.4113    -6.1155 -5.2910
     10  -5.4535  0.2788    -5.9356 -5.2904
     11  -5.4431  0.2243    -5.8753 -5.2907
     12  -5.4378  0.1942    -5.8302 -5.2909
     13  -5.4312  0.1744    -5.7900 -5.2906
     14  -5.4288  0.1642    -5.7874 -5.2906
     15  -5.4322  0.1572    -5.7875 -5.2939
     16  -5.4307  0.1534    -5.7860 -5.2938
     17  -5.4281  0.1500    -5.7836 -5.2936
     18  -5.4261  0.1477    -5.7817 -5.2934
     19  -5.4303  0.1445    -5.7821 -5.2966

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0591     0.0058  0.1898
      1   0.1007  0.0592     0.0052  0.1897
      2   0.1003  0.0593     0.0048  0.1896
      3   0.0998  0.0594     0.0045  0.1895
      4   0.0928  0.0606     0.0022  0.1881
      5   0.0413  0.0402     0.0001  0.1223
      6   0.0520  0.0416     0.0001  0.1328
      7   0.0558  0.0413     0.0022  0.1358
      8   0.0588  0.0411     0.0043  0.1379
      9   0.0606  0.0408     0.0062  0.1393
     10   0.0645  0.0402     0.0106  0.1420
     11   0.0661  0.0398     0.0133  0.1429
     12   0.0671  0.0395     0.0149  0.1435
     13   0.0687  0.0392     0.0164  0.1445
     14   0.0694  0.0391     0.0174  0.1449
     15   0.0703  0.0389     0.0185  0.1456
     16   0.0708  0.0388     0.0193  0.1459
     17   0.0715  0.0387     0.0204  0.1465
     18   0.0722  0.0385     0.0212  0.1469
     19   0.0733  0.0384     0.0221  0.1478

