Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6515  1.4294    -3.7598 -0.1693
      1  -0.8861  1.1544    -1.9137 -0.0927
      2  -1.2682  1.0629    -2.2222 -0.7989
      3  -1.3812  0.9512    -2.1347 -1.0628
      4  -1.5356  0.9646    -2.4698 -1.2090
      5  -1.3950  0.6683    -1.7083 -1.1962
      6  -1.3811  0.5157    -1.6539 -1.3309
      7  -1.3516  0.3576    -1.5861 -1.3311
      8  -1.3320  0.2615    -1.5774 -1.3310
      9  -1.3322  0.1943    -1.5771 -1.3360
     10  -1.3280  0.1377    -1.5762 -1.3360
     11  -1.3269  0.1004    -1.5760 -1.3365
     12  -1.3269  0.0750    -1.5759 -1.3373
     13  -1.3266  0.0562    -1.5758 -1.3375
     14  -1.3264  0.0433    -1.5758 -1.3375
     15  -1.3518  0.1388    -1.7136 -1.3386
     16  -1.4850  0.2751    -1.8390 -1.3523
     17  -1.5654  0.2644    -1.8478 -1.3992
     18  -1.5903  0.2203    -1.8490 -1.5032
     19  -1.5885  0.1761    -1.8480 -1.5276

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0966  0.0611     0.0001  0.1893
      1   0.0987  0.0604     0.0004  0.1895
      2   0.0982  0.0609     0.0002  0.1895
      3   0.1011  0.0599     0.0023  0.1899
      4   0.0987  0.0604     0.0021  0.1896
      5   0.1114  0.0566     0.0106  0.1913
      6   0.1190  0.0537     0.0196  0.1923
      7   0.1210  0.0521     0.0262  0.1924
      8   0.1271  0.0491     0.0358  0.1931
      9   0.1320  0.0466     0.0446  0.1936
     10   0.1328  0.0458     0.0473  0.1937
     11   0.1333  0.0453     0.0491  0.1937
     12   0.1364  0.0438     0.0544  0.1940
     13   0.1374  0.0430     0.0568  0.1941
     14   0.1377  0.0427     0.0579  0.1941
     15   0.0913  0.0415     0.0280  0.1663
     16   0.0525  0.0254     0.0145  0.0961
     17   0.0491  0.0237     0.0133  0.0894
     18   0.0511  0.0244     0.0142  0.0930
     19   0.0521  0.0242     0.0152  0.0937

