Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.1512  1.4734    -7.1803 -5.0358
      1  -5.9516  1.0201    -7.1006 -4.4603
      2  -5.4661  0.8869    -6.3114 -4.1080
      3  -5.0970  0.8610    -5.9187 -3.7223
      4  -4.8281  0.8483    -5.6088 -3.4419
      5  -4.5351  0.8618    -5.3937 -3.1002
      6  -4.0327  0.9660    -5.0892 -2.4435
      7  -4.3510  0.7220    -5.1490 -3.4827
      8  -4.5173  0.6034    -5.1967 -4.0292
      9  -4.4223  0.5435    -4.9790 -3.9801
     10  -4.4913  0.4373    -4.9839 -4.2460
     11  -4.4537  0.3601    -4.9052 -4.2437
     12  -4.3142  0.5740    -4.8440 -3.8700
     13  -4.3522  0.4480    -4.8207 -4.0704
     14  -4.2713  0.4598    -4.7284 -3.9874
     15  -4.2927  0.3589    -4.7260 -4.0904
     16  -4.2444  0.3232    -4.6948 -4.0540
     17  -4.2175  0.2736    -4.6479 -4.0455
     18  -4.2330  0.2151    -4.6505 -4.1479
     19  -4.2187  0.1762    -4.5869 -4.1466

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1035  0.0599     0.0016  0.1904
      1   0.0979  0.0617     0.0001  0.1898
      2   0.0934  0.0621     0.0001  0.1890
      3   0.0810  0.0606     0.0001  0.1849
      4   0.0687  0.0565     0.0005  0.1769
      5   0.0508  0.0461     0.0006  0.1481
      6   0.0250  0.0223     0.0001  0.0660
      7   0.0314  0.0249     0.0004  0.0767
      8   0.0365  0.0271     0.0011  0.0859
      9   0.0394  0.0290     0.0018  0.0929
     10   0.0449  0.0304     0.0039  0.1005
     11   0.0494  0.0315     0.0062  0.1067
     12   0.0282  0.0183     0.0010  0.0594
     13   0.0309  0.0182     0.0027  0.0615
     14   0.0295  0.0177     0.0022  0.0592
     15   0.0315  0.0175     0.0043  0.0607
     16   0.0332  0.0184     0.0051  0.0643
     17   0.0356  0.0191     0.0067  0.0678
     18   0.0377  0.0190     0.0084  0.0695
     19   0.0399  0.0193     0.0096  0.0724

