Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1718  1.9527    -6.2497 -0.3357
      1  -1.5516  1.1410    -3.1044 -0.1704
      2  -2.3143  0.8065    -3.1649 -1.6129
      3  -1.9125  0.6971    -2.5313 -1.4881
      4  -2.2088  0.7357    -2.8005 -1.8872
      5  -2.1247  0.5594    -2.4188 -1.8854
      6  -2.0919  0.4178    -2.3681 -1.8910
      7  -2.0940  0.3041    -2.3671 -1.9325
      8  -2.0925  0.2273    -2.3664 -1.9516
      9  -2.0918  0.1753    -2.3661 -1.9638
     10  -2.0913  0.1412    -2.3658 -1.9707
     11  -2.0866  0.1155    -2.3628 -1.9684
     12  -2.0879  0.1004    -2.3628 -1.9767
     13  -2.1191  0.1361    -2.3728 -2.1194
     14  -2.1925  0.2906    -2.6086 -2.1226
     15  -2.1647  0.2245    -2.5795 -2.1216
     16  -2.2700  0.3147    -2.6274 -2.1332
     17  -2.3388  0.3032    -2.6348 -2.1630
     18  -2.3658  0.2534    -2.6356 -2.2157
     19  -2.3478  0.2151    -2.6292 -2.1961

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0594     0.0049  0.1896
      1   0.1010  0.0592     0.0052  0.1898
      2   0.1007  0.0594     0.0047  0.1898
      3   0.1007  0.0592     0.0051  0.1897
      4   0.0960  0.0600     0.0027  0.1888
      5   0.1067  0.0577     0.0083  0.1906
      6   0.1118  0.0554     0.0149  0.1912
      7   0.1153  0.0533     0.0224  0.1915
      8   0.1171  0.0521     0.0267  0.1916
      9   0.1183  0.0513     0.0295  0.1918
     10   0.1191  0.0508     0.0313  0.1918
     11   0.1220  0.0494     0.0355  0.1922
     12   0.1227  0.0489     0.0372  0.1922
     13   0.0915  0.0456     0.0230  0.1736
     14   0.0511  0.0280     0.0106  0.1005
     15   0.0541  0.0280     0.0140  0.1032
     16   0.0433  0.0237     0.0091  0.0847
     17   0.0461  0.0265     0.0088  0.0936
     18   0.0503  0.0279     0.0100  0.0997
     19   0.0534  0.0286     0.0125  0.1040

