Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6334  2.7208    -9.0028 -0.5090
      1  -2.3190  1.4549    -4.5832 -0.2635
      2  -1.1613  0.9239    -2.3437 -0.1367
      3  -0.6304  0.7335    -1.3258 -0.0796
      4  -1.0082  0.6803    -1.5469 -0.6670
      5  -0.8527  0.6483    -1.2662 -0.5799
      6  -0.8245  0.4838    -1.2440 -0.5958
      7  -0.7941  0.3585    -1.1700 -0.5951
      8  -0.7764  0.2720    -1.0617 -0.5946
      9  -0.7751  0.2134    -1.0612 -0.6057
     10  -0.7624  0.1710    -1.0507 -0.6028
     11  -0.7634  0.1442    -1.0507 -0.6103
     12  -0.7651  0.1261    -1.0507 -0.6185
     13  -0.7659  0.1158    -1.0507 -0.6227
     14  -0.7616  0.1080    -1.0474 -0.6193
     15  -0.7607  0.1047    -1.0467 -0.6188
     16  -0.7604  0.1031    -1.0465 -0.6186
     17  -0.7604  0.1022    -1.0464 -0.6190
     18  -0.7605  0.1016    -1.0464 -0.6194
     19  -0.7613  0.0997    -1.0464 -0.6221

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0072  0.1899
      1   0.1027  0.0584     0.0076  0.1900
      2   0.1035  0.0580     0.0086  0.1900
      3   0.1051  0.0573     0.0106  0.1902
      4   0.1014  0.0583     0.0079  0.1896
      5   0.1017  0.0575     0.0092  0.1894
      6   0.1038  0.0564     0.0130  0.1896
      7   0.1079  0.0548     0.0177  0.1902
      8   0.1111  0.0536     0.0215  0.1907
      9   0.1121  0.0531     0.0235  0.1907
     10   0.1155  0.0521     0.0266  0.1913
     11   0.1160  0.0517     0.0281  0.1914
     12   0.1167  0.0513     0.0295  0.1914
     13   0.1170  0.0510     0.0303  0.1914
     14   0.1203  0.0501     0.0332  0.1919
     15   0.1221  0.0493     0.0354  0.1922
     16   0.1236  0.0487     0.0373  0.1923
     17   0.1242  0.0484     0.0383  0.1924
     18   0.1248  0.0480     0.0393  0.1925
     19   0.1250  0.0479     0.0399  0.1925

