trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   61  40.00  0.00 800.00  8.60  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  742 420.00  0.00 800.00  3.00  0
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  0
  6  687 370.00  0.00 800.00  1.00  1
  7  687 410.00  0.00 800.00  3.00  0
  8  687 400.00  0.00 800.00  3.00  0
  9  687 380.00  0.00 800.00  1.00  1
 10  687 380.00  0.00 800.00  3.00  0
 11  687 380.00  0.00 800.00  1.00  1
 12  687 400.00  0.00 800.00  1.00  1
 13  687 380.00  0.00 800.00  1.00  1
 14  687 370.00  0.00 800.00  3.00  0
 15  687 380.00  0.00 800.00  3.00  0
 16  687 380.00  0.00 800.00  3.00  0
 17  687 400.00  0.00 800.00  3.00  0
 18  687 400.00  0.00 800.00  3.00  0
 19  687 380.00  0.00 800.00  1.00  1
