Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.8736  1.3427    -4.3731 -6.1115
      1  -7.2344  1.1948    -8.4047 -5.4782
      2  -6.9189  1.1165    -7.8328 -5.2143
      3  -6.7121  1.0743    -7.5309 -5.0289
      4  -6.3332  1.2049    -7.3068 -3.9810
      5  -5.8985  1.3297    -7.0815 -2.9846
      6  -5.3081  1.4872    -6.8404 -1.9335
      7  -4.4161  1.7918    -7.1312 -0.9153
      8  -3.3738  2.3469    -8.2391 -0.3345
      9  -3.0833  2.1518    -7.5793 -0.3125
     10  -2.8526  1.9611    -6.4738 -0.2964
     11  -2.0664  1.8468    -6.1973 -0.1827
     12  -1.8625  1.6035    -5.0516 -0.1738
     13  -1.3453  1.4118    -3.9342 -0.1189
     14  -1.2273  1.1944    -3.2307 -0.1157
     15  -0.9064  1.0281    -2.4424 -0.0857
     16  -0.6876  0.9075    -1.9375 -0.0665
     17  -0.5369  0.8026    -1.5771 -0.0547
     18  -0.4247  0.7118    -1.3129 -0.0468
     19  -0.3928  0.5741    -1.2781 -0.0465

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0988  0.0611     0.0001  0.1897
      1   0.0941  0.0626     0.0001  0.1891
      2   0.0916  0.0629     0.0001  0.1887
      3   0.0858  0.0625     0.0001  0.1873
      4   0.0572  0.0532     0.0001  0.1661
      5   0.0290  0.0300     0.0000  0.0877
      6   0.0136  0.0121     0.0000  0.0342
      7   0.0068  0.0049     0.0000  0.0128
      8   0.0040  0.0035     0.0000  0.0065
      9   0.0050  0.0033     0.0000  0.0066
     10   0.0058  0.0028     0.0000  0.0067
     11   0.0059  0.0027     0.0000  0.0067
     12   0.0064  0.0022     0.0001  0.0067
     13   0.0065  0.0021     0.0001  0.0067
     14   0.0068  0.0016     0.0002  0.0067
     15   0.0069  0.0015     0.0002  0.0067
     16   0.0069  0.0015     0.0003  0.0067
     17   0.0070  0.0014     0.0003  0.0068
     18   0.0070  0.0014     0.0003  0.0068
     19   0.0071  0.0012     0.0004  0.0068

