Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.8114  1.7301    -6.0777 -0.1699
      1  -2.7634  1.6976    -7.3937 -1.6050
      2  -3.5722  1.9077    -8.3069 -2.3054
      3  -2.6062  0.8394    -3.2350 -2.2079
      4  -2.7988  0.8970    -3.8374 -2.4514
      5  -3.4616  1.6298    -7.7813 -2.3786
      6  -4.8799  2.2263    -8.9184 -1.4625
      7  -4.1911  1.7931    -8.1522 -1.7010
      8  -4.1135  1.5833    -7.6544 -2.3164
      9  -3.6891  1.2686    -6.3002 -2.4006
     10  -3.4544  1.0627    -5.1801 -2.4360
     11  -3.2590  0.9391    -4.5286 -2.4024
     12  -3.1132  0.8172    -4.0826 -2.3782
     13  -2.9618  1.2510    -5.7114 -1.7639
     14  -2.8542  0.9904    -4.0600 -1.8784
     15  -2.7936  0.8012    -3.8067 -1.9215
     16  -2.8519  0.6718    -3.7812 -2.1625
     17  -2.9052  0.5777    -3.7894 -2.3487
     18  -2.8203  0.5035    -3.6061 -2.2988
     19  -2.9802  0.5308    -3.7681 -2.4543

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0934  0.0618     0.0001  0.1888
      1   0.0877  0.0628     0.0001  0.1878
      2   0.0755  0.0629     0.0001  0.1852
      3   0.1040  0.0602     0.0012  0.1907
      4   0.1032  0.0613     0.0002  0.1909
      5   0.0391  0.0408     0.0000  0.1206
      6   0.0064  0.0065     0.0000  0.0154
      7   0.0079  0.0074     0.0000  0.0190
      8   0.0091  0.0072     0.0000  0.0197
      9   0.0108  0.0079     0.0000  0.0224
     10   0.0123  0.0083     0.0001  0.0249
     11   0.0136  0.0087     0.0001  0.0267
     12   0.0149  0.0091     0.0001  0.0285
     13   0.0096  0.0063     0.0000  0.0185
     14   0.0102  0.0060     0.0001  0.0188
     15   0.0106  0.0058     0.0002  0.0189
     16   0.0114  0.0060     0.0004  0.0197
     17   0.0121  0.0061     0.0006  0.0203
     18   0.0129  0.0064     0.0008  0.0211
     19   0.0119  0.0058     0.0006  0.0196

