trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  217 130.00  0.00 800.00  0.71  1
  1  716 400.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  742 420.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  1
  5  655 370.00  0.00 800.00  8.60  0
  6  654 370.00  0.00 800.00  8.60  0
  7  654 390.00  0.00 800.00  8.60  0
  8  654 390.00  0.00 800.00  8.60  0
  9  654 390.00  0.00 800.00  4.30  0
 10  688 390.00  0.00 800.00  3.00  0
 11  633 360.00  0.00 800.00  2.00  1
 12  651 370.00  0.00 800.00  2.00  1
 13  580 330.00  0.00 800.00  3.00  1
 14  616 350.00  0.00 800.00  3.00  1
 15  724 410.00  0.00 800.00  3.00  0
 16  562 320.00  0.00 800.00  3.00  1
 17  761 430.00  0.00 800.00  4.30  0
 18  760 430.00  0.00 800.00  3.00  0
 19  778 440.00  0.00 800.00  3.00  0
