trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  664 370.00  0.00 800.00 260.00  0
  1  676 380.00  0.00 800.00 17.20  1
  2  769 430.00  0.00 800.00 52.00  0
  3  732 410.00  0.00 800.00 26.00  0
  4  695 390.00  0.00 800.00 21.50  0
  5  676 380.00  0.00 800.00 17.20  1
  6  713 400.00  0.00 800.00 21.50  0
  7  676 390.00  0.00 800.00 12.90  1
  8  676 400.00  0.00 800.00 21.50  0
  9  676 370.00  0.00 800.00 12.90  1
 10  676 370.00  0.00 800.00 12.90  1
 11  783 440.00  0.00 800.00 12.90  1
 12  784 440.00  0.00 800.00 17.20  0
 13  925 520.00  0.00 800.00  8.60  1
 14  695 390.00  0.00 800.00 21.50  0
 15  694 390.00  0.00 800.00 17.20  1
 16  624 350.00  0.00 800.00 26.00  0
 17  248 140.00  0.00 800.00 104.00  0
 18 1333 750.00  0.00 800.00  0.71  1
 19 1333 760.00  0.00 800.00  1.00  1
