Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5643  1.7610    -9.2053 -4.1343
      1  -5.2484  1.2231    -6.7894 -3.1743
      2  -4.4901  1.1045    -5.5278 -1.9908
      3  -3.8086  1.2541    -4.8820 -0.9596
      4  -2.7479  1.4810    -4.4691 -0.3625
      5  -1.6552  1.3326    -3.6807 -0.1750
      6  -2.2966  1.1266    -3.9529 -0.9137
      7  -1.8800  1.1151    -3.3269 -0.6151
      8  -2.1453  1.0031    -3.4548 -1.2095
      9  -2.3460  0.9395    -3.6348 -1.6267
     10  -2.1852  0.7943    -3.0343 -1.5958
     11  -2.0368  0.9312    -2.9070 -1.2902
     12  -2.0432  0.7406    -2.7896 -1.5493
     13  -1.9652  0.6028    -2.5716 -1.5330
     14  -1.9903  0.4869    -2.5644 -1.6557
     15  -1.9081  0.4590    -2.3744 -1.6130
     16  -1.9300  0.3744    -2.3747 -1.6847
     17  -1.8831  0.3195    -2.3376 -1.6638
     18  -1.8681  0.2584    -2.3189 -1.6653
     19  -1.9075  0.2396    -2.3395 -1.7895

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0600     0.0036  0.1894
      1   0.0964  0.0606     0.0031  0.1891
      2   0.0930  0.0612     0.0027  0.1886
      3   0.0800  0.0623     0.0013  0.1861
      4   0.0330  0.0342     0.0001  0.1047
      5   0.0183  0.0138     0.0001  0.0415
      6   0.0190  0.0146     0.0001  0.0444
      7   0.0179  0.0138     0.0001  0.0413
      8   0.0196  0.0147     0.0001  0.0450
      9   0.0197  0.0146     0.0001  0.0446
     10   0.0224  0.0155     0.0006  0.0484
     11   0.0189  0.0133     0.0001  0.0410
     12   0.0209  0.0135     0.0007  0.0433
     13   0.0228  0.0138     0.0014  0.0457
     14   0.0247  0.0140     0.0024  0.0476
     15   0.0257  0.0146     0.0026  0.0499
     16   0.0276  0.0149     0.0039  0.0523
     17   0.0296  0.0155     0.0052  0.0550
     18   0.0307  0.0154     0.0070  0.0559
     19   0.0317  0.0156     0.0075  0.0576

