Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1065  2.4546    -9.0506 -1.4129
      1  -7.2943  1.2872    -7.0003 -5.6353
      2  -8.1966  0.8862    -3.7601 -7.3798
      3  -8.6123  0.7366    -2.2387 -8.0552
      4  -8.8477  0.6628    -1.3620 -8.4505
      5  -8.9678  0.5741    -0.9944 -8.7027
      6  -8.9989  0.4325    -0.9761 -8.7270
      7  -9.0193  0.3377    -0.9544 -8.7490
      8  -9.0939  0.2953    -0.7123 -8.9506
      9  -9.1023  0.2330    -0.7060 -8.9555
     10  -9.1083  0.1934    -0.6990 -8.9601
     11  -9.1139  0.1685    -0.6887 -8.9655
     12  -9.1158  0.1545    -0.6863 -8.9672
     13  -9.1333  0.1383    -0.6360 -8.9826
     14  -9.1347  0.1320    -0.6334 -8.9842
     15  -9.1353  0.1288    -0.6322 -8.9850
     16  -9.1374  0.1255    -0.6274 -8.9875
     17  -9.1506  0.1148    -0.5914 -9.0012
     18  -9.1615  0.1050    -0.5634 -9.0161
     19  -9.1706  0.0958    -0.5415 -9.0335

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0065  0.1898
      1   0.1013  0.0590     0.0060  0.1898
      2   0.1024  0.0584     0.0076  0.1899
      3   0.1053  0.0575     0.0100  0.1903
      4   0.1090  0.0565     0.0126  0.1909
      5   0.1159  0.0549     0.0175  0.1920
      6   0.1196  0.0526     0.0251  0.1923
      7   0.1240  0.0503     0.0326  0.1928
      8   0.1274  0.0494     0.0362  0.1933
      9   0.1296  0.0479     0.0414  0.1935
     10   0.1320  0.0464     0.0463  0.1937
     11   0.1351  0.0448     0.0516  0.1940
     12   0.1362  0.0440     0.0543  0.1941
     13   0.1402  0.0427     0.0588  0.1947
     14   0.1414  0.0419     0.0618  0.1948
     15   0.1421  0.0413     0.0634  0.1949
     16   0.1439  0.0403     0.0668  0.1950
     17   0.1471  0.0392     0.0708  0.1955
     18   0.1501  0.0380     0.0751  0.1959
     19   0.1529  0.0368     0.0792  0.1962

