Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.0288  1.4546    -7.8913 -5.1341
      1  -5.9065  0.9226    -7.0942 -5.0311
      2  -5.3725  0.7358    -6.1624 -4.8698
      3  -5.6432  0.6393    -6.2748 -5.3502
      4  -5.7952  0.6145    -6.3872 -5.5990
      5  -5.7535  0.4670    -6.0811 -5.6120
      6  -5.7612  0.3456    -6.0534 -5.6329
      7  -5.7727  0.2524    -6.0527 -5.6626
      8  -5.7734  0.1923    -6.0505 -5.6689
      9  -5.7780  0.1486    -6.0503 -5.6886
     10  -5.7780  0.1228    -6.0495 -5.6905
     11  -5.7796  0.1054    -6.0494 -5.6993
     12  -5.7785  0.0946    -6.0482 -5.6998
     13  -5.7783  0.0892    -6.0478 -5.7003
     14  -5.7791  0.0849    -6.0478 -5.7064
     15  -5.7789  0.0831    -6.0476 -5.7066
     16  -5.7782  0.0810    -6.0468 -5.7067
     17  -5.7780  0.0802    -6.0466 -5.7069
     18  -5.7775  0.0790    -6.0461 -5.7071
     19  -5.7773  0.0783    -6.0458 -5.7073

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0598     0.0032  0.1897
      1   0.0992  0.0602     0.0023  0.1897
      2   0.0996  0.0602     0.0021  0.1897
      3   0.1001  0.0595     0.0029  0.1896
      4   0.0991  0.0593     0.0033  0.1893
      5   0.1111  0.0565     0.0112  0.1912
      6   0.1137  0.0547     0.0180  0.1915
      7   0.1155  0.0534     0.0227  0.1916
      8   0.1170  0.0524     0.0262  0.1917
      9   0.1182  0.0516     0.0289  0.1918
     10   0.1188  0.0512     0.0302  0.1919
     11   0.1193  0.0508     0.0315  0.1919
     12   0.1201  0.0503     0.0332  0.1920
     13   0.1204  0.0501     0.0339  0.1920
     14   0.1208  0.0498     0.0348  0.1920
     15   0.1210  0.0497     0.0353  0.1921
     16   0.1215  0.0494     0.0363  0.1921
     17   0.1217  0.0492     0.0367  0.1921
     18   0.1222  0.0490     0.0375  0.1922
     19   0.1224  0.0488     0.0381  0.1922

