trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  455 260.00  0.00 800.00  4.30  1
  1  664 370.00  0.00 800.00 260.00  0
  2  695 390.00  0.00 800.00 21.50  0
  3  744 420.00  0.00 800.00  6.44  1
  4  693 390.00  0.00 800.00 12.90  0
  5  745 420.00  0.00 800.00  8.60  0
  6  744 420.00  0.00 800.00  6.44  1
  7  674 380.00  0.00 800.00 10.80  0
  8  744 410.00  0.00 800.00  8.60  0
  9  744 440.00  0.00 800.00  8.60  0
 10  744 400.00  0.00 800.00  8.60  1
 11  637 360.00  0.00 800.00  8.60  1
 12  745 420.00  0.00 800.00  8.60  1
 13  763 430.00  0.00 800.00  8.60  1
 14  674 380.00  0.00 800.00 10.80  1
 15  891 500.00  0.00 800.00 12.90  0
 16  638 360.00  0.00 800.00 10.80  1
 17  709 400.00  0.00 800.00  8.60  1
 18  691 390.00  0.00 800.00  8.60  1
 19  783 440.00  0.00 800.00 12.90  0
