Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0159  2.5021    -9.0412 -1.2455
      1  -3.0938  1.4389    -5.3732 -1.0451
      2  -1.9216  0.8794    -3.1184 -0.8943
      3  -2.5508  0.6369    -3.2401 -2.0949
      4  -2.2716  0.5648    -2.7875 -1.9310
      5  -2.1199  0.5456    -2.5552 -1.8508
      6  -2.1577  0.4142    -2.5545 -2.1146
      7  -2.1216  0.3112    -2.3712 -2.1145
      8  -2.1080  0.2409    -2.3647 -2.1143
      9  -2.1033  0.1808    -2.3633 -2.1150
     10  -2.1172  0.2287    -2.3655 -2.1212
     11  -2.1178  0.1665    -2.3652 -2.1244
     12  -2.1707  0.4591    -2.5421 -2.1215
     13  -2.3446  0.8190    -2.8402 -2.1197
     14  -2.4589  0.8978    -3.1275 -2.1326
     15  -2.3819  0.6686    -2.7694 -2.1378
     16  -2.4026  0.5796    -2.7561 -2.1723
     17  -2.4051  0.4738    -2.7213 -2.2341
     18  -2.4000  0.3715    -2.6775 -2.3263
     19  -2.3813  0.2750    -2.6337 -2.3265

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0588     0.0067  0.1899
      1   0.1021  0.0586     0.0072  0.1899
      2   0.1026  0.0586     0.0077  0.1900
      3   0.1015  0.0588     0.0065  0.1898
      4   0.1017  0.0585     0.0074  0.1897
      5   0.1005  0.0585     0.0073  0.1894
      6   0.1120  0.0556     0.0146  0.1913
      7   0.1200  0.0529     0.0225  0.1923
      8   0.1266  0.0505     0.0302  0.1932
      9   0.1287  0.0490     0.0357  0.1934
     10   0.1183  0.0491     0.0305  0.1902
     11   0.1224  0.0469     0.0392  0.1907
     12   0.0708  0.0394     0.0106  0.1414
     13   0.0392  0.0245     0.0001  0.0804
     14   0.0346  0.0223     0.0001  0.0718
     15   0.0368  0.0216     0.0021  0.0730
     16   0.0395  0.0223     0.0038  0.0767
     17   0.0425  0.0227     0.0066  0.0804
     18   0.0452  0.0227     0.0087  0.0826
     19   0.0472  0.0222     0.0119  0.0840

