Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.2397  2.3806    -9.0642 -1.6680
      1  -3.3175  1.3326    -5.3997 -1.4479
      2  -2.2742  0.8587    -3.4007 -1.3083
      3  -2.8261  0.6199    -3.5450 -2.3846
      4  -3.1090  0.5579    -3.6880 -2.8423
      5  -2.9345  0.5142    -3.3654 -2.7039
      6  -2.8402  0.9504    -3.8373 -2.1814
      7  -2.7122  0.9283    -3.4361 -2.0269
      8  -2.7375  0.7370    -3.2129 -2.4066
      9  -2.6707  0.5963    -3.0867 -2.4080
     10  -2.6785  0.4609    -3.0694 -2.5483
     11  -2.6543  0.3431    -2.9932 -2.5641
     12  -2.6432  0.2555    -2.9458 -2.5776
     13  -2.6294  0.2016    -2.8938 -2.5727
     14  -2.6392  0.1488    -2.8941 -2.6446
     15  -2.6365  0.1133    -2.8925 -2.6449
     16  -2.6408  0.0852    -2.8927 -2.6491
     17  -2.6375  0.0648    -2.8898 -2.6491
     18  -2.6393  0.0485    -2.8899 -2.6508
     19  -2.6359  0.0718    -2.8890 -2.6481

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0589     0.0063  0.1898
      1   0.1013  0.0588     0.0066  0.1898
      2   0.1011  0.0588     0.0069  0.1897
      3   0.1018  0.0587     0.0068  0.1898
      4   0.1014  0.0591     0.0061  0.1899
      5   0.1041  0.0589     0.0071  0.1905
      6   0.0451  0.0372     0.0001  0.1162
      7   0.0442  0.0366     0.0001  0.1144
      8   0.0517  0.0376     0.0007  0.1225
      9   0.0576  0.0387     0.0035  0.1297
     10   0.0637  0.0386     0.0083  0.1350
     11   0.0668  0.0380     0.0122  0.1371
     12   0.0684  0.0376     0.0149  0.1380
     13   0.0726  0.0379     0.0173  0.1425
     14   0.0767  0.0374     0.0220  0.1456
     15   0.0778  0.0371     0.0237  0.1463
     16   0.0812  0.0368     0.0276  0.1492
     17   0.0845  0.0368     0.0300  0.1520
     18   0.0876  0.0366     0.0332  0.1547
     19   0.0728  0.0306     0.0270  0.1266

