trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  226 130.00  0.00 800.00 17.20  1
  1  664 370.00  0.00 800.00 260.00  0
  2  732 410.00  0.00 800.00 26.00  0
  3  745 420.00  0.00 800.00  8.60  1
  4  694 390.00  0.00 800.00 17.20  1
  5  695 390.00  0.00 800.00 21.50  0
  6  676 380.00  0.00 800.00 17.20  0
  7  783 440.00  0.00 800.00 12.90  0
  8  710 400.00  0.00 800.00 10.80  1
  9  712 400.00  0.00 800.00 17.20  0
 10  657 370.00  0.00 800.00 12.90  1
 11  712 390.00  0.00 800.00 21.50  0
 12  712 420.00  0.00 800.00 21.50  0
 13  801 450.00  0.00 800.00 12.90  0
 14  728 410.00  0.00 800.00 10.80  1
 15  801 440.00  0.00 800.00 17.20  0
 16  675 380.00  0.00 800.00 12.90  1
 17  694 390.00  0.00 800.00 17.20  0
 18  746 420.00  0.00 800.00 10.80  1
 19  694 400.00  0.00 800.00 12.90  0
