trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   12  10.00  0.00 800.00 26.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  732 410.00  0.00 800.00 26.00  1
  4  769 430.00  0.00 800.00 52.00  0
  5  661 370.00  0.00 800.00 52.00  0
  6  822 460.00  0.00 800.00 26.00  1
  7  804 450.00  0.00 800.00 26.00  1
  8  679 380.00  0.00 800.00 52.00  0
  9  679 390.00  0.00 800.00 104.00  0
 10  804 450.00  0.00 800.00 26.00  1
 11  679 400.00  0.00 800.00 26.00  1
 12  679 400.00  0.00 800.00 26.00  1
 13  679 380.00  0.00 800.00 104.00  0
 14  679 370.00  0.00 800.00 104.00  0
 15  679 370.00  0.00 800.00 104.00  0
 16  679 390.00  0.00 800.00 26.00  1
 17  679 360.00  0.00 800.00 104.00  0
 18  679 360.00  0.00 800.00 26.00  1
 19  679 360.00  0.00 800.00 26.00  1
