Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.7973  1.6356    -8.5837 -4.6730
      1  -5.4876  1.1346    -6.8156 -3.7409
      2  -4.8734  1.0690    -5.8143 -2.5414
      3  -4.4636  1.1559    -5.3935 -1.6267
      4  -4.0703  1.3070    -5.0855 -1.0050
      5  -2.7546  1.5526    -4.7398 -0.3368
      6  -1.6693  1.3239    -3.8224 -0.1733
      7  -1.0589  1.1738    -2.8420 -0.1016
      8  -0.7267  1.0461    -2.0123 -0.0700
      9  -0.5195  0.9395    -1.4812 -0.0526
     10  -0.3850  0.8071    -1.1123 -0.0439
     11  -0.3198  0.9468    -1.0148 -0.0333
     12  -0.2344  0.7349    -0.7884 -0.0317
     13  -0.1784  0.5704    -0.7135 -0.0304
     14  -0.1385  0.4509    -0.6232 -0.0291
     15  -0.1032  0.3873    -0.5206 -0.0273
     16  -0.0777  0.3210    -0.4903 -0.0261
     17  -0.0612  0.2522    -0.4657 -0.0255
     18  -0.0441  0.2286    -0.4097 -0.0246
     19  -0.0358  0.1759    -0.3758 -0.0243

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0601     0.0031  0.1895
      1   0.0960  0.0610     0.0020  0.1891
      2   0.0934  0.0616     0.0018  0.1887
      3   0.0877  0.0624     0.0017  0.1877
      4   0.0781  0.0630     0.0014  0.1860
      5   0.0206  0.0192     0.0002  0.0546
      6   0.0137  0.0092     0.0001  0.0279
      7   0.0134  0.0089     0.0002  0.0271
      8   0.0141  0.0091     0.0003  0.0280
      9   0.0150  0.0094     0.0005  0.0298
     10   0.0162  0.0097     0.0007  0.0317
     11   0.0145  0.0088     0.0004  0.0275
     12   0.0156  0.0089     0.0008  0.0291
     13   0.0166  0.0090     0.0012  0.0305
     14   0.0177  0.0092     0.0016  0.0319
     15   0.0189  0.0096     0.0020  0.0336
     16   0.0201  0.0100     0.0026  0.0354
     17   0.0212  0.0102     0.0034  0.0371
     18   0.0220  0.0106     0.0039  0.0388
     19   0.0229  0.0106     0.0051  0.0398

