trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  233 130.00  0.00 800.00 520.00  0
  1  656 370.00  0.00 800.00 10.80  0
  2  652 370.00  0.00 800.00  3.00  0
  3  597 340.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  0
  5  758 410.00  0.00 800.00  2.00  0
  6  758 410.00  0.00 800.00  0.71  0
  7 1413 790.00  0.00 800.00 12.90  0
  8 1414 790.00  0.00 800.00 17.20  0
  9  723 410.00  0.00 800.00  2.00  0
 10  920 520.00  0.00 800.00  1.00  0
 11  848 480.00  0.00 800.00  1.00  0
 12  848 460.00  0.00 800.00  2.00  0
 13  848 500.00  0.00 800.00  0.71  0
 14  830 470.00  0.00 800.00  1.00  0
 15  812 460.00  0.00 800.00  1.00  0
 16  812 460.00  0.00 800.00  2.00  0
 17  812 440.00  0.00 800.00  0.71  0
 18  830 470.00  0.00 800.00  1.00  0
 19  830 490.00  0.00 800.00  2.00  0
