Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5068  1.3078    -3.0124 -0.1580
      1  -2.1228  1.0464    -3.2024 -1.3480
      2  -1.7341  0.9418    -2.4037 -1.2402
      3  -2.0495  1.0242    -3.1585 -1.6208
      4  -2.0214  0.8239    -2.6087 -1.8537
      5  -1.9292  0.6013    -2.2950 -1.8540
      6  -2.2835  1.1823    -4.7673 -1.8518
      7  -2.3324  1.0977    -4.2224 -1.8944
      8  -2.2823  0.8968    -3.0741 -1.9988
      9  -2.9147  1.6741    -7.4901 -1.8820
     10  -2.6851  1.3277    -6.0544 -1.9873
     11  -2.4694  1.0349    -3.9374 -2.0201
     12  -2.3447  0.8068    -3.0208 -2.0389
     13  -2.2603  0.6496    -2.7502 -2.0337
     14  -2.1979  0.5380    -2.6130 -2.0150
     15  -2.3647  0.8237    -2.8923 -2.0558
     16  -2.3005  0.6178    -2.7512 -2.0868
     17  -2.3805  0.6581    -2.8457 -2.1279
     18  -2.3370  0.4991    -2.7536 -2.1302
     19  -2.3587  0.4280    -2.7647 -2.1528

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0981  0.0609     0.0001  0.1895
      1   0.0984  0.0610     0.0001  0.1896
      2   0.0987  0.0603     0.0004  0.1895
      3   0.0931  0.0614     0.0001  0.1884
      4   0.1044  0.0595     0.0023  0.1905
      5   0.1140  0.0557     0.0130  0.1916
      6   0.0569  0.0445     0.0001  0.1416
      7   0.0611  0.0469     0.0001  0.1508
      8   0.0691  0.0477     0.0001  0.1579
      9   0.0196  0.0190     0.0000  0.0534
     10   0.0219  0.0189     0.0000  0.0551
     11   0.0257  0.0191     0.0001  0.0590
     12   0.0288  0.0192     0.0003  0.0617
     13   0.0322  0.0196     0.0022  0.0658
     14   0.0355  0.0204     0.0044  0.0702
     15   0.0239  0.0138     0.0001  0.0455
     16   0.0252  0.0133     0.0020  0.0462
     17   0.0240  0.0128     0.0014  0.0439
     18   0.0252  0.0125     0.0032  0.0449
     19   0.0267  0.0128     0.0045  0.0468

