Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8886  2.5747    -9.0284 -1.0007
      1  -2.5770  1.3178    -4.6089 -0.7513
      2  -1.5444  0.8604    -2.6114 -0.6216
      3  -2.0457  0.6609    -2.7312 -1.5969
      4  -2.3133  0.5947    -2.8772 -1.9969
      5  -2.4803  0.5979    -3.1260 -2.2411
      6  -2.3922  0.4115    -2.6757 -2.2304
      7  -2.3198  0.7784    -2.8248 -1.9659
      8  -2.2155  0.7455    -2.6263 -1.8949
      9  -2.4271  1.0404    -3.7982 -1.9195
     10  -2.4214  0.8839    -3.0905 -2.1181
     11  -2.4706  0.8193    -3.0709 -2.1530
     12  -2.4571  0.6698    -2.8904 -2.2186
     13  -2.9552  1.4473    -6.8968 -2.1279
     14  -2.7854  1.1246    -4.9853 -2.1939
     15  -2.6422  0.8761    -3.6353 -2.2186
     16  -2.5464  0.6850    -3.1826 -2.2278
     17  -2.4827  0.5360    -3.0050 -2.2309
     18  -2.4367  0.4281    -2.8794 -2.2267
     19  -2.4047  0.3421    -2.8385 -2.2228

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0585     0.0076  0.1899
      1   0.1026  0.0585     0.0075  0.1900
      2   0.1031  0.0583     0.0080  0.1901
      3   0.1025  0.0584     0.0076  0.1899
      4   0.1016  0.0585     0.0072  0.1897
      5   0.1004  0.0594     0.0058  0.1897
      6   0.1121  0.0558     0.0145  0.1914
      7   0.0575  0.0408     0.0010  0.1343
      8   0.0580  0.0409     0.0016  0.1352
      9   0.0377  0.0281     0.0001  0.0871
     10   0.0423  0.0289     0.0001  0.0926
     11   0.0449  0.0300     0.0001  0.0969
     12   0.0496  0.0306     0.0025  0.1021
     13   0.0165  0.0143     0.0000  0.0409
     14   0.0181  0.0140     0.0000  0.0418
     15   0.0203  0.0140     0.0001  0.0440
     16   0.0224  0.0140     0.0008  0.0459
     17   0.0245  0.0141     0.0019  0.0476
     18   0.0265  0.0143     0.0032  0.0499
     19   0.0285  0.0144     0.0049  0.0521

