Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3645  1.7715    -9.1794 -3.8026
      1  -4.9591  1.0271    -6.5020 -3.6137
      2  -4.1562  0.7180    -4.9914 -3.3933
      3  -3.7386  0.6692    -4.3930 -3.0291
      4  -3.5349  0.6559    -4.0805 -2.7601
      5  -3.2816  0.7663    -3.9181 -2.2271
      6  -2.9298  0.9714    -3.7839 -1.5390
      7  -2.5039  1.2012    -3.9277 -0.9101
      8  -2.0886  1.5042    -5.5410 -0.4521
      9  -1.9302  1.2287    -3.4251 -0.4543
     10  -1.5605  1.4256    -4.2604 -0.2263
     11  -1.4184  1.1570    -2.8799 -0.2213
     12  -1.6640  1.0626    -2.9655 -0.4883
     13  -1.8091  0.9328    -2.9702 -0.8030
     14  -2.0282  0.8901    -3.1186 -1.1219
     15  -1.8269  1.0631    -3.0405 -0.8448
     16  -1.7492  0.8566    -2.8069 -0.8543
     17  -1.8456  0.7568    -2.8343 -1.0885
     18  -1.9873  0.7215    -2.9277 -1.3050
     19  -1.8934  0.6341    -2.7778 -1.2441

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1030  0.0585     0.0060  0.1900
      1   0.1026  0.0588     0.0053  0.1900
      2   0.1017  0.0595     0.0040  0.1900
      3   0.0969  0.0606     0.0025  0.1892
      4   0.0934  0.0612     0.0024  0.1887
      5   0.0677  0.0550     0.0009  0.1738
      6   0.0314  0.0296     0.0001  0.0887
      7   0.0148  0.0118     0.0001  0.0344
      8   0.0088  0.0059     0.0000  0.0170
      9   0.0094  0.0056     0.0001  0.0174
     10   0.0075  0.0038     0.0000  0.0122
     11   0.0079  0.0035     0.0001  0.0123
     12   0.0082  0.0039     0.0001  0.0129
     13   0.0087  0.0041     0.0002  0.0134
     14   0.0088  0.0042     0.0002  0.0135
     15   0.0079  0.0036     0.0001  0.0124
     16   0.0081  0.0034     0.0002  0.0124
     17   0.0084  0.0036     0.0003  0.0128
     18   0.0085  0.0035     0.0003  0.0128
     19   0.0088  0.0037     0.0004  0.0132

