trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  853 480.00  0.00 800.00  8.60  1
  1  701 390.00  0.00 800.00 520.00  1
  2 1115 620.00  0.00 800.00 520.00  0
  3  881 490.00  0.00 800.00 520.00  0
  4  791 440.00  0.00 800.00 520.00  0
  5  683 380.00  0.00 800.00 520.00  0
  6  861 480.00  0.00 800.00 156.00  0
  7  680 380.00  0.00 800.00 104.00  0
  8    0  10.00  0.00 800.00  0.43  1
  9  696 390.00  0.00 800.00 26.00  1
 10  697 390.00  0.00 800.00 52.00  1
 11    0  10.00  0.00 800.00  0.43  1
 12  698 390.00  0.00 800.00 104.00  1
 13  663 370.00  0.00 800.00 156.00  1
 14  717 400.00  0.00 800.00 156.00  0
 15  554 310.00  0.00 800.00 104.00  1
 16  897 500.00  0.00 800.00 156.00  0
 17  572 320.00  0.00 800.00 104.00  0
 18    0  10.00  0.00 800.00  0.43  1
 19  482 270.00  0.00 800.00 104.00  1
