Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9030  2.0054    -9.1309 -2.9455
      1  -7.6692  1.1384    -5.6186 -6.3793
      2  -6.7943  0.8269    -7.7927 -6.2044
      3  -6.3452  0.7831    -7.0366 -5.7104
      4  -6.1545  0.7991    -6.7619 -5.1373
      5  -5.5602  1.3136    -6.7150 -2.7215
      6  -4.5548  1.6484    -6.9413 -1.5565
      7  -3.8158  1.6849    -7.0474 -1.1334
      8  -3.7458  1.5095    -6.1480 -1.3085
      9  -4.2057  1.2497    -6.1334 -2.3308
     10  -4.5577  1.0926    -6.2041 -3.0448
     11  -4.5591  0.9617    -6.0462 -3.2287
     12  -4.8937  0.8896    -6.2459 -3.7416
     13  -5.1571  0.8425    -6.4087 -4.1423
     14  -4.9033  0.8325    -6.0887 -3.9213
     15  -5.0158  0.7247    -6.1126 -4.2283
     16  -4.9094  0.6435    -5.8895 -4.1815
     17  -4.6530  0.7825    -5.7207 -3.7818
     18  -4.6560  0.6665    -5.6638 -3.8628
     19  -4.7472  0.5922    -5.7015 -4.0578

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0590     0.0059  0.1898
      1   0.1013  0.0591     0.0056  0.1898
      2   0.0990  0.0601     0.0035  0.1896
      3   0.0972  0.0610     0.0018  0.1894
      4   0.0958  0.0616     0.0015  0.1893
      5   0.0340  0.0350     0.0000  0.1038
      6   0.0092  0.0076     0.0000  0.0204
      7   0.0067  0.0046     0.0000  0.0123
      8   0.0075  0.0042     0.0000  0.0126
      9   0.0081  0.0045     0.0000  0.0133
     10   0.0086  0.0048     0.0001  0.0137
     11   0.0090  0.0045     0.0001  0.0138
     12   0.0092  0.0047     0.0001  0.0143
     13   0.0093  0.0047     0.0001  0.0148
     14   0.0090  0.0046     0.0001  0.0139
     15   0.0096  0.0048     0.0003  0.0155
     16   0.0102  0.0050     0.0004  0.0169
     17   0.0084  0.0039     0.0001  0.0130
     18   0.0086  0.0037     0.0003  0.0130
     19   0.0090  0.0039     0.0004  0.0133

