Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1433  2.5302    -8.4672 -0.4293
      1  -2.0533  1.3387    -4.0997 -0.2234
      2  -3.0810  0.8261    -4.1930 -2.1674
      3  -3.6046  0.6319    -4.3501 -3.1462
      4  -3.8972  0.5967    -4.5232 -3.5816
      5  -3.6997  0.4744    -4.1392 -3.4706
      6  -3.7254  0.3710    -4.1287 -3.6918
      7  -3.6924  0.2591    -3.9476 -3.6920
      8  -3.6934  0.1918    -3.9468 -3.6954
      9  -3.6397  0.4655    -3.9512 -3.4480
     10  -3.6923  0.4016    -3.9528 -3.5319
     11  -3.7027  0.3136    -3.9515 -3.6917
     12  -3.6902  0.2294    -3.9452 -3.6923
     13  -3.6899  0.1700    -3.9445 -3.6949
     14  -3.6868  0.1259    -3.9430 -3.6952
     15  -3.6850  0.0961    -3.9419 -3.6953
     16  -3.6877  0.0730    -3.9419 -3.6984
     17  -3.6869  0.0586    -3.9412 -3.6985
     18  -3.6882  0.0470    -3.9411 -3.6999
     19  -3.6877  0.0405    -3.9407 -3.7000

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1028  0.0585     0.0071  0.1900
      1   0.1015  0.0588     0.0065  0.1898
      2   0.1013  0.0590     0.0061  0.1898
      3   0.1007  0.0589     0.0061  0.1896
      4   0.1002  0.0592     0.0055  0.1896
      5   0.1032  0.0588     0.0070  0.1902
      6   0.1127  0.0562     0.0134  0.1916
      7   0.1213  0.0527     0.0235  0.1926
      8   0.1236  0.0510     0.0297  0.1928
      9   0.0641  0.0402     0.0062  0.1388
     10   0.0712  0.0422     0.0086  0.1487
     11   0.0775  0.0420     0.0132  0.1536
     12   0.0811  0.0410     0.0187  0.1556
     13   0.0826  0.0404     0.0219  0.1563
     14   0.0835  0.0399     0.0239  0.1566
     15   0.0844  0.0395     0.0257  0.1570
     16   0.0862  0.0390     0.0284  0.1580
     17   0.0870  0.0387     0.0297  0.1583
     18   0.0880  0.0384     0.0312  0.1588
     19   0.0886  0.0382     0.0323  0.1591

