trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1417 790.00  0.00 800.00 52.00  0
  1  841 470.00  0.00 800.00 52.00  0
  2  656 370.00  0.00 800.00 10.80  1
  3  732 410.00  0.00 800.00 26.00  1
  4  661 370.00  0.00 800.00 52.00  0
  5  822 460.00  0.00 800.00 26.00  1
  6  679 380.00  0.00 800.00 52.00  0
  7  804 450.00  0.00 800.00 26.00  1
  8  804 470.00  0.00 800.00 21.50  1
  9  679 380.00  0.00 800.00 52.00  0
 10  822 460.00  0.00 800.00 26.00  1
 11  822 480.00  0.00 800.00 52.00  0
 12  661 370.00  0.00 800.00 52.00  0
 13  822 440.00  0.00 800.00 52.00  0
 14  822 440.00  0.00 800.00 52.00  0
 15  822 480.00  0.00 800.00 52.00  0
 16  822 440.00  0.00 800.00 21.50  1
 17  822 470.00  0.00 800.00 21.50  1
 18  822 440.00  0.00 800.00 52.00  0
 19  661 370.00  0.00 800.00 52.00  0
