trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  256 150.00  0.00 800.00  3.00  1
  1  663 370.00  0.00 800.00 156.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  822 460.00  0.00 800.00 26.00  1
  4  608 340.00  0.00 800.00 104.00  1
  5  698 390.00  0.00 800.00 104.00  1
  6  663 370.00  0.00 800.00 156.00  1
  7  646 360.00  0.00 800.00 260.00  0
  8  645 360.00  0.00 800.00 156.00  0
  9  663 370.00  0.00 800.00 156.00  0
 10  681 380.00  0.00 800.00 156.00  0
 11  662 370.00  0.00 800.00 104.00  1
 12  681 390.00  0.00 800.00 260.00  0
 13  681 360.00  0.00 800.00 260.00  0
 14  680 380.00  0.00 800.00 104.00  0
 15  662 370.00  0.00 800.00 104.00  0
 16  518 290.00  0.00 800.00 104.00  1
 17  698 390.00  0.00 800.00 104.00  0
 18  500 280.00  0.00 800.00 104.00  1
 19  734 410.00  0.00 800.00 104.00  0
