trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  427 240.00  0.00 800.00 52.00  0
  1  707 400.00  0.00 800.00  4.30  0
  2  705 400.00  0.00 800.00  2.00  0
  3  597 340.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  1
  5  740 420.00  0.00 800.00  1.00  1
  6  615 350.00  0.00 800.00  2.00  0
  7  615 330.00  0.00 800.00  1.00  1
  8  740 420.00  0.00 800.00  1.00  1
  9  615 360.00  0.00 800.00  1.00  1
 10  615 340.00  0.00 800.00  3.00  0
 11  615 370.00  0.00 800.00  1.00  1
 12  848 480.00  0.00 800.00  1.00  0
 13  597 340.00  0.00 800.00  2.00  1
 14  615 350.00  0.00 800.00  2.00  0
 15  615 370.00  0.00 800.00  3.00  0
 16  615 330.00  0.00 800.00  3.00  0
 17  615 360.00  0.00 800.00  1.00  1
 18  615 330.00  0.00 800.00  1.00  1
 19  615 370.00  0.00 800.00  1.00  1
