Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6541  1.2982    -3.3163 -0.1760
      1  -0.8787  1.1339    -1.8706 -0.0926
      2  -0.5069  1.1098    -1.2443 -0.0525
      3  -0.3220  1.0008    -0.7525 -0.0371
      4  -0.4417  0.9906    -0.7964 -0.1463
      5  -0.3918  0.7640    -0.7496 -0.2780
      6  -0.3270  0.5730    -0.5332 -0.2774
      7  -0.3016  0.4163    -0.5314 -0.2784
      8  -0.2937  0.3083    -0.5305 -0.2837
      9  -0.2866  0.2247    -0.5299 -0.2843
     10  -0.2809  0.1603    -0.5285 -0.2843
     11  -0.2794  0.1192    -0.5283 -0.2848
     12  -0.2740  0.0852    -0.5241 -0.2846
     13  -0.2954  0.2252    -0.5895 -0.2850
     14  -0.2813  0.1657    -0.5283 -0.2846
     15  -0.2785  0.1198    -0.5277 -0.2846
     16  -0.2765  0.0878    -0.5266 -0.2847
     17  -0.2763  0.0678    -0.5265 -0.2851
     18  -0.2762  0.0548    -0.5265 -0.2852
     19  -0.2763  0.0460    -0.5264 -0.2855

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0988  0.0602     0.0005  0.1895
      1   0.0993  0.0601     0.0005  0.1896
      2   0.0997  0.0597     0.0009  0.1895
      3   0.1043  0.0584     0.0053  0.1903
      4   0.1033  0.0591     0.0043  0.1903
      5   0.1121  0.0566     0.0121  0.1915
      6   0.1209  0.0531     0.0226  0.1926
      7   0.1224  0.0518     0.0272  0.1927
      8   0.1270  0.0494     0.0349  0.1931
      9   0.1278  0.0486     0.0375  0.1932
     10   0.1287  0.0478     0.0404  0.1932
     11   0.1293  0.0473     0.0422  0.1933
     12   0.1335  0.0452     0.0494  0.1937
     13   0.0896  0.0432     0.0240  0.1678
     14   0.0947  0.0424     0.0290  0.1706
     15   0.0950  0.0422     0.0300  0.1707
     16   0.0958  0.0418     0.0315  0.1709
     17   0.0963  0.0416     0.0326  0.1711
     18   0.0965  0.0415     0.0331  0.1711
     19   0.0970  0.0413     0.0343  0.1713

