Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8975  2.0380    -9.1334 -2.8375
      1  -4.2124  1.1667    -5.9543 -2.5366
      2  -5.0098  0.7399    -6.0230 -4.2578
      3  -4.4856  0.5714    -5.1182 -4.1584
      4  -4.3242  0.4992    -4.7514 -4.0554
      5  -4.1765  0.5049    -4.6092 -3.9251
      6  -4.2299  0.3387    -4.6065 -4.2197
      7  -4.2115  0.2564    -4.4721 -4.2203
      8  -4.2100  0.1956    -4.4710 -4.2209
      9  -4.2990  1.5854    -7.8873 -1.4061
     10  -4.2559  1.2673    -6.8277 -2.1383
     11  -4.2298  0.9995    -5.2922 -2.8900
     12  -4.2990  0.7820    -5.0211 -3.5733
     13  -4.3390  0.6133    -4.9705 -3.9117
     14  -4.3639  0.4844    -4.9486 -4.0294
     15  -4.3878  0.3936    -4.9401 -4.1430
     16  -4.4574  0.3786    -4.9816 -4.2361
     17  -4.6056  0.6202    -5.3779 -4.2454
     18  -4.5711  0.4957    -5.2122 -4.2563
     19  -4.5420  0.4028    -5.0983 -4.2597

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1058  0.0581     0.0068  0.1905
      1   0.1046  0.0587     0.0056  0.1904
      2   0.1072  0.0576     0.0076  0.1907
      3   0.1066  0.0579     0.0063  0.1906
      4   0.1097  0.0572     0.0086  0.1911
      5   0.1082  0.0580     0.0068  0.1910
      6   0.1188  0.0537     0.0203  0.1923
      7   0.1254  0.0508     0.0297  0.1930
      8   0.1265  0.0498     0.0335  0.1931
      9   0.0134  0.0141     0.0000  0.0378
     10   0.0158  0.0140     0.0000  0.0396
     11   0.0175  0.0137     0.0000  0.0406
     12   0.0199  0.0139     0.0001  0.0428
     13   0.0220  0.0138     0.0005  0.0448
     14   0.0237  0.0138     0.0015  0.0462
     15   0.0253  0.0138     0.0026  0.0476
     16   0.0256  0.0140     0.0027  0.0482
     17   0.0161  0.0092     0.0003  0.0300
     18   0.0173  0.0092     0.0009  0.0312
     19   0.0184  0.0092     0.0016  0.0323

