Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.1986  2.1736    -7.6895 -0.1782
      1  -3.4052  2.1804    -8.4445 -1.6204
      2  -5.0061  2.1894    -8.9780 -2.6481
      3  -6.6472  1.6625    -9.2088 -4.3479
      4  -5.5038  1.1527    -7.3607 -4.0224
      5  -4.8518  0.9146    -6.1492 -3.6231
      6  -4.4885  0.8732    -5.5441 -3.2001
      7  -4.7613  0.7915    -5.7891 -4.0152
      8  -5.0086  0.9733    -6.4813 -4.0180
      9  -5.3196  1.4562    -7.8576 -2.2760
     10  -5.3954  1.1980    -7.4208 -3.7298
     11  -5.3113  0.9528    -6.6928 -4.3006
     12  -5.2373  0.7839    -6.2940 -4.4552
     13  -5.1637  0.6640    -6.0322 -4.4850
     14  -4.9060  0.8256    -5.9194 -3.9643
     15  -4.5611  1.2564    -6.6345 -2.4688
     16  -4.5642  1.0271    -5.8586 -3.1543
     17  -4.5661  0.8615    -5.7025 -3.4226
     18  -4.6843  0.7239    -5.7041 -3.8143
     19  -4.6863  0.6342    -5.6669 -3.8753

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0894  0.0611     0.0004  0.1877
      1   0.0799  0.0606     0.0004  0.1851
      2   0.0508  0.0475     0.0001  0.1556
      3   0.0329  0.0281     0.0001  0.0857
      4   0.0334  0.0290     0.0001  0.0881
      5   0.0347  0.0300     0.0001  0.0916
      6   0.0345  0.0309     0.0001  0.0941
      7   0.0358  0.0310     0.0001  0.0946
      8   0.0222  0.0186     0.0001  0.0551
      9   0.0098  0.0083     0.0000  0.0225
     10   0.0110  0.0081     0.0000  0.0235
     11   0.0123  0.0082     0.0001  0.0250
     12   0.0136  0.0084     0.0001  0.0263
     13   0.0148  0.0086     0.0005  0.0274
     14   0.0114  0.0068     0.0001  0.0206
     15   0.0070  0.0043     0.0000  0.0123
     16   0.0076  0.0040     0.0001  0.0125
     17   0.0080  0.0037     0.0001  0.0126
     18   0.0085  0.0038     0.0002  0.0131
     19   0.0087  0.0037     0.0004  0.0131

