trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1351 760.00  0.00 800.00  0.71  1
  1  844 470.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  1
  3  663 370.00  0.00 800.00 156.00  0
  4  698 390.00  0.00 800.00 104.00  0
  5  608 340.00  0.00 800.00 104.00  0
  6  751 420.00  0.00 800.00 52.00  1
  7  626 350.00  0.00 800.00 104.00  0
  8  751 430.00  0.00 800.00 104.00  0
  9  751 440.00  0.00 800.00 104.00  1
 10 1421 790.00  0.00 800.00 520.00  0
 11 1421 780.00  0.00 800.00 260.00  0
 12  553 310.00  0.00 800.00 52.00  1
 13  589 330.00  0.00 800.00 52.00  1
 14  607 340.00  0.00 800.00 52.00  1
 15  679 380.00  0.00 800.00 52.00  1
 16  608 340.00  0.00 800.00 104.00  1
 17  806 450.00  0.00 800.00 104.00  1
 18  968 540.00  0.00 800.00 104.00  0
 19  914 510.00  0.00 800.00 104.00  0
