trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1297 730.00  0.00 800.00  0.71  0
  1  617 350.00  0.00 800.00  4.30  1
  2  655 370.00  0.00 800.00  8.60  0
  3  707 400.00  0.00 800.00  4.30  0
  4  724 410.00  0.00 800.00  3.00  0
  5  705 400.00  0.00 800.00  2.00  1
  6  742 420.00  0.00 800.00  3.00  1
  7 1417 790.00  0.00 800.00 52.00  0
  8  724 410.00  0.00 800.00  3.00  1
  9  654 370.00  0.00 800.00  6.44  0
 10  706 400.00  0.00 800.00  3.00  1
 11  743 420.00  0.00 800.00  4.30  1
 12  816 460.00  0.00 800.00  6.44  0
 13  761 430.00  0.00 800.00  4.30  1
 14 1418 790.00  0.00 800.00 104.00  0
 15  834 470.00  0.00 800.00  6.44  0
 16  780 440.00  0.00 800.00  6.44  0
 17  689 390.00  0.00 800.00  4.30  1
 18  780 440.00  0.00 800.00  4.30  1
 19  780 420.00  0.00 800.00  8.60  0
