Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3316  2.0426    -6.5641 -0.3516
      1  -1.6819  1.1855    -3.3614 -0.1843
      2  -2.5739  0.7987    -3.4793 -1.8692
      3  -2.1585  0.6792    -2.7773 -1.7131
      4  -1.9020  0.7551    -2.3731 -1.4141
      5  -1.9382  0.5833    -2.3600 -1.8512
      6  -1.9290  0.4461    -2.3468 -1.8610
      7  -1.8871  0.3256    -2.2443 -1.8605
      8  -1.8816  0.2424    -2.2345 -1.8627
      9  -1.8788  0.1871    -2.2318 -1.8638
     10  -1.8837  0.1670    -2.2636 -1.8645
     11  -1.8901  0.1535    -2.2882 -1.8651
     12  -1.8886  0.1312    -2.2861 -1.8652
     13  -1.8817  0.1053    -2.2653 -1.8649
     14  -1.8834  0.1000    -2.2718 -1.8651
     15  -1.8694  0.0759    -2.1942 -1.8643
     16  -1.8645  0.0638    -2.1328 -1.8640
     17  -1.8624  0.0577    -2.1120 -1.8639
     18  -1.8633  0.0586    -2.1132 -1.8639
     19  -1.8642  0.0599    -2.1304 -1.8640

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0593     0.0052  0.1897
      1   0.1010  0.0591     0.0056  0.1897
      2   0.1001  0.0594     0.0046  0.1896
      3   0.1004  0.0593     0.0049  0.1897
      4   0.0939  0.0606     0.0024  0.1885
      5   0.1069  0.0581     0.0075  0.1907
      6   0.1141  0.0555     0.0150  0.1916
      7   0.1214  0.0520     0.0256  0.1924
      8   0.1241  0.0502     0.0321  0.1927
      9   0.1275  0.0486     0.0375  0.1931
     10   0.1303  0.0484     0.0391  0.1937
     11   0.1323  0.0484     0.0397  0.1942
     12   0.1332  0.0478     0.0419  0.1943
     13   0.1352  0.0462     0.0472  0.1944
     14   0.1376  0.0455     0.0494  0.1947
     15   0.1413  0.0431     0.0574  0.1950
     16   0.1429  0.0418     0.0618  0.1951
     17   0.1437  0.0412     0.0640  0.1952
     18   0.1460  0.0403     0.0671  0.1954
     19   0.1480  0.0394     0.0700  0.1957

