trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1073 600.00  0.00 800.00 21.50  0
  1  744 420.00  0.00 800.00  6.44  1
  2  695 390.00  0.00 800.00 21.50  0
  3  693 390.00  0.00 800.00 12.90  0
  4  745 420.00  0.00 800.00  8.60  1
  5  764 430.00  0.00 800.00 10.80  0
  6  656 370.00  0.00 800.00 10.80  0
  7  745 420.00  0.00 800.00  8.60  1
  8  727 410.00  0.00 800.00  8.60  1
  9  709 400.00  0.00 800.00  8.60  1
 10  709 400.00  0.00 800.00  6.44  1
 11  729 410.00  0.00 800.00 12.90  0
 12  638 360.00  0.00 800.00 10.80  0
 13  638 380.00  0.00 800.00 12.90  0
 14  727 410.00  0.00 800.00  8.60  1
 15  709 400.00  0.00 800.00  8.60  1
 16  620 350.00  0.00 800.00 10.80  0
 17  928 520.00  0.00 800.00 17.20  1
 18 1420 790.00  0.00 800.00 260.00  0
 19 1421 790.00  0.00 800.00 520.00  0
