Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3351  2.3972    -7.6447 -0.0443
      1  -1.5348  2.4227    -7.7868 -0.1655
      2  -3.4488  2.8813    -8.7860 -0.3217
      3  -2.5728  2.6569    -8.4158 -0.2826
      4  -1.9964  2.3258    -7.8241 -0.2659
      5  -1.5590  1.9321    -6.6811 -0.2475
      6  -2.6290  2.1880    -7.9054 -0.4788
      7  -2.2905  1.8819    -6.9221 -0.4778
      8  -3.1985  1.9699    -7.7800 -0.8894
      9  -2.9660  1.7150    -6.8164 -0.9495
     10  -2.5225  1.4406    -5.4296 -0.8748
     11  -2.4053  1.2346    -4.4807 -0.8952
     12  -2.8335  1.1760    -4.9103 -1.4203
     13  -2.5183  1.0465    -4.0641 -1.2711
     14  -2.7421  0.9516    -4.1849 -1.6804
     15  -2.5609  0.8372    -3.7219 -1.6088
     16  -2.6720  0.7391    -3.7735 -1.8706
     17  -2.5413  0.6578    -3.4995 -1.7927
     18  -2.6263  0.5854    -3.5523 -1.9675
     19  -2.5375  0.5224    -3.3700 -1.9218

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0764  0.0678     0.0000  0.1869
      1   0.0717  0.0680     0.0000  0.1864
      2   0.0080  0.0145     0.0000  0.0340
      3   0.0116  0.0173     0.0000  0.0438
      4   0.0148  0.0184     0.0000  0.0486
      5   0.0173  0.0188     0.0000  0.0520
      6   0.0067  0.0059     0.0000  0.0138
      7   0.0078  0.0056     0.0000  0.0150
      8   0.0059  0.0040     0.0000  0.0100
      9   0.0067  0.0036     0.0000  0.0106
     10   0.0072  0.0036     0.0000  0.0116
     11   0.0076  0.0033     0.0001  0.0118
     12   0.0075  0.0032     0.0001  0.0115
     13   0.0078  0.0034     0.0001  0.0121
     14   0.0080  0.0035     0.0001  0.0125
     15   0.0084  0.0037     0.0003  0.0130
     16   0.0088  0.0039     0.0003  0.0134
     17   0.0092  0.0041     0.0004  0.0137
     18   0.0096  0.0044     0.0005  0.0147
     19   0.0101  0.0046     0.0006  0.0161

