Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6691  2.1353    -9.1073 -2.4912
      1  -3.8805  1.1612    -5.6870 -2.2932
      2  -2.9645  0.7510    -3.9273 -2.1704
      3  -2.5609  0.6154    -3.1641 -2.1210
      4  -2.8076  0.5237    -3.3202 -2.5385
      5  -2.9513  0.4951    -3.4098 -2.7399
      6  -2.8997  0.3686    -3.1619 -2.7361
      7  -2.9169  0.2790    -3.1616 -2.9074
      8  -2.9125  0.7327    -3.3830 -2.6454
      9  -2.8575  0.5863    -3.1604 -2.6476
     10  -2.8490  0.4413    -3.1567 -2.6655
     11  -2.8485  0.3374    -3.1550 -2.6784
     12  -2.7719  0.6741    -3.1634 -2.6350
     13  -2.7123  0.5581    -3.1146 -2.6331
     14  -2.6750  0.4339    -3.0329 -2.6395
     15  -2.6574  0.3191    -2.9789 -2.6408
     16  -2.6398  0.3495    -2.8961 -2.5323
     17  -2.6087  0.7195    -2.9336 -2.1725
     18  -2.6080  0.5545    -2.8985 -2.3774
     19  -2.6143  0.4316    -2.8967 -2.4128

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0587     0.0068  0.1899
      1   0.1021  0.0588     0.0064  0.1899
      2   0.1026  0.0588     0.0064  0.1901
      3   0.1034  0.0587     0.0071  0.1902
      4   0.1045  0.0579     0.0085  0.1902
      5   0.1038  0.0580     0.0086  0.1901
      6   0.1136  0.0550     0.0169  0.1915
      7   0.1217  0.0522     0.0254  0.1926
      8   0.0563  0.0387     0.0003  0.1273
      9   0.0619  0.0390     0.0042  0.1332
     10   0.0654  0.0381     0.0096  0.1354
     11   0.0686  0.0376     0.0142  0.1375
     12   0.0421  0.0263     0.0016  0.0875
     13   0.0467  0.0271     0.0047  0.0932
     14   0.0505  0.0271     0.0084  0.0965
     15   0.0521  0.0265     0.0114  0.0975
     16   0.0495  0.0257     0.0094  0.0932
     17   0.0273  0.0164     0.0005  0.0540
     18   0.0297  0.0161     0.0026  0.0553
     19   0.0320  0.0159     0.0056  0.0575

