Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.6996  1.6879    -5.3384 -0.2885
      1  -3.9672  1.0144    -5.4593 -2.7143
      2  -3.3252  0.7267    -4.2119 -2.6541
      3  -2.9227  0.6249    -3.5583 -2.4842
      4  -3.2166  0.6267    -3.7752 -2.9264
      5  -3.1373  0.6151    -3.4705 -2.8072
      6  -3.0306  0.7316    -3.4243 -2.4950
      7  -2.9854  0.5930    -3.4098 -2.5426
      8  -2.9451  0.5043    -3.3988 -2.5424
      9  -3.1106  0.4666    -3.4156 -2.9064
     10  -3.1316  0.3408    -3.4149 -2.9594
     11  -3.1400  0.2521    -3.4145 -2.9997
     12  -3.1351  0.1946    -3.4133 -3.0005
     13  -3.1418  0.1471    -3.4135 -3.0379
     14  -3.1348  0.1328    -3.4128 -3.0113
     15  -3.1101  0.1478    -3.4110 -2.9614
     16  -3.0733  0.1592    -3.4075 -2.9365
     17  -3.0710  0.1457    -3.4071 -2.9362
     18  -3.0250  0.1482    -3.3997 -2.9242
     19  -3.1235  0.1139    -3.4118 -2.9839

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1005  0.0595     0.0044  0.1897
      1   0.1005  0.0595     0.0044  0.1898
      2   0.1007  0.0592     0.0052  0.1897
      3   0.1003  0.0593     0.0049  0.1896
      4   0.0960  0.0599     0.0029  0.1888
      5   0.0978  0.0599     0.0032  0.1892
      6   0.0709  0.0517     0.0007  0.1689
      7   0.0761  0.0515     0.0035  0.1721
      8   0.0783  0.0511     0.0056  0.1734
      9   0.0959  0.0556     0.0079  0.1853
     10   0.1035  0.0530     0.0166  0.1867
     11   0.1083  0.0509     0.0238  0.1875
     12   0.1120  0.0498     0.0283  0.1883
     13   0.1150  0.0483     0.0333  0.1888
     14   0.1181  0.0484     0.0350  0.1900
     15   0.1114  0.0494     0.0314  0.1884
     16   0.1025  0.0492     0.0289  0.1854
     17   0.1042  0.0490     0.0304  0.1859
     18   0.0938  0.0469     0.0289  0.1805
     19   0.1160  0.0489     0.0334  0.1893

