Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6209  2.7260    -9.0013 -0.4966
      1  -2.3073  1.4554    -4.5797 -0.2571
      2  -3.4576  0.8572    -4.6912 -2.4432
      3  -3.9889  0.6300    -4.7390 -3.4475
      4  -4.2729  0.5529    -4.9105 -3.9601
      5  -4.0917  0.3744    -4.5303 -3.8957
      6  -4.2348  0.3539    -4.6545 -4.0945
      7  -4.2036  0.2500    -4.4738 -4.0937
      8  -4.2206  0.1851    -4.4738 -4.2230
      9  -4.2178  0.1360    -4.4726 -4.2233
     10  -4.2164  0.1047    -4.4717 -4.2236
     11  -4.2181  0.0820    -4.4716 -4.2251
     12  -4.2211  0.0638    -4.4716 -4.2281
     13  -4.2872  0.1743    -4.7009 -4.2313
     14  -4.2359  0.1288    -4.5807 -4.2279
     15  -4.2222  0.0930    -4.4734 -4.2274
     16  -4.2225  0.0745    -4.4732 -4.2280
     17  -4.2214  0.0610    -4.4722 -4.2280
     18  -4.2216  0.0536    -4.4721 -4.2283
     19  -4.2208  0.0475    -4.4714 -4.2283

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0585     0.0074  0.1899
      1   0.1024  0.0585     0.0076  0.1899
      2   0.1020  0.0587     0.0069  0.1899
      3   0.1024  0.0586     0.0072  0.1900
      4   0.1033  0.0586     0.0073  0.1902
      5   0.1078  0.0567     0.0126  0.1907
      6   0.1089  0.0566     0.0126  0.1909
      7   0.1168  0.0539     0.0209  0.1920
      8   0.1239  0.0509     0.0298  0.1928
      9   0.1248  0.0501     0.0327  0.1928
     10   0.1254  0.0495     0.0349  0.1929
     11   0.1265  0.0487     0.0377  0.1930
     12   0.1298  0.0470     0.0432  0.1933
     13   0.0745  0.0393     0.0183  0.1481
     14   0.0820  0.0407     0.0219  0.1568
     15   0.0870  0.0403     0.0261  0.1604
     16   0.0877  0.0400     0.0278  0.1607
     17   0.0883  0.0397     0.0288  0.1609
     18   0.0886  0.0395     0.0295  0.1610
     19   0.0890  0.0393     0.0303  0.1612

