trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  498 280.00  0.00 800.00 26.00  0
  1  742 420.00  0.00 800.00  3.00  0
  2  687 390.00  0.00 800.00  2.00  0
  3  597 340.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  1
  5  740 420.00  0.00 800.00  1.00  1
  6  615 350.00  0.00 800.00  2.00  0
  7  740 430.00  0.00 800.00  0.71  1
  8  740 430.00  0.00 800.00  0.71  1
  9  740 410.00  0.00 800.00  0.71  1
 10  615 350.00  0.00 800.00  2.00  1
 11  615 340.00  0.00 800.00  1.00  1
 12  615 350.00  0.00 800.00  1.00  1
 13  615 340.00  0.00 800.00  3.00  0
 14  615 340.00  0.00 800.00  3.00  0
 15  615 370.00  0.00 800.00  3.00  0
 16  615 340.00  0.00 800.00  1.00  1
 17  615 330.00  0.00 800.00  3.00  0
 18  615 370.00  0.00 800.00  1.00  1
 19  615 330.00  0.00 800.00  3.00  0
