Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.7222  1.3249    -3.3922 -0.1832
      1  -0.8817  1.1385    -1.9103 -0.0927
      2  -0.5084  1.1115    -1.2604 -0.0526
      3  -0.3230  1.0022    -0.7565 -0.0372
      4  -0.2056  0.9984    -0.5214 -0.0252
      5  -0.1211  0.7173    -0.4600 -0.0249
      6  -0.0778  0.5119    -0.4272 -0.0247
      7  -0.0623  0.3973    -0.4249 -0.0247
      8  -0.0507  0.2958    -0.4177 -0.0247
      9  -0.0442  0.2217    -0.4128 -0.0246
     10  -0.0397  0.1658    -0.4060 -0.0246
     11  -0.0375  0.1295    -0.4022 -0.0246
     12  -0.0361  0.1068    -0.3990 -0.0245
     13  -0.0363  0.0959    -0.4019 -0.0246
     14  -0.0357  0.0877    -0.3997 -0.0246
     15  -0.0355  0.0838    -0.3992 -0.0246
     16  -0.0351  0.0809    -0.3971 -0.0245
     17  -0.0348  0.0793    -0.3957 -0.0245
     18  -0.0348  0.0788    -0.3958 -0.0245
     19  -0.0353  0.0793    -0.3988 -0.0246

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0989  0.0605     0.0009  0.1896
      1   0.0988  0.0603     0.0005  0.1895
      2   0.0993  0.0599     0.0008  0.1895
      3   0.1039  0.0585     0.0048  0.1902
      4   0.1050  0.0578     0.0060  0.1902
      5   0.1080  0.0560     0.0144  0.1905
      6   0.1097  0.0548     0.0184  0.1907
      7   0.1158  0.0534     0.0233  0.1917
      8   0.1190  0.0519     0.0279  0.1921
      9   0.1210  0.0508     0.0311  0.1923
     10   0.1214  0.0504     0.0324  0.1923
     11   0.1217  0.0502     0.0332  0.1923
     12   0.1220  0.0500     0.0339  0.1923
     13   0.1249  0.0489     0.0371  0.1927
     14   0.1250  0.0488     0.0376  0.1927
     15   0.1258  0.0483     0.0392  0.1928
     16   0.1260  0.0482     0.0397  0.1928
     17   0.1261  0.0481     0.0401  0.1928
     18   0.1271  0.0475     0.0419  0.1929
     19   0.1293  0.0467     0.0443  0.1932

