Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.2130  2.3901    -9.0610 -1.6234
      1  -3.1552  1.2683    -5.1302 -1.4111
      2  -4.0919  0.7941    -5.2223 -3.2051
      3  -3.5727  0.5783    -4.2739 -3.1100
      4  -3.8574  0.4913    -4.4226 -3.5749
      5  -4.0040  0.4716    -4.5327 -3.7814
      6  -4.2877  0.7828    -5.4866 -3.9267
      7  -4.1803  0.5443    -4.7868 -3.9555
      8  -4.1965  1.6215    -7.9969 -1.5187
      9  -4.1215  1.3139    -7.1073 -2.3763
     10  -4.6138  2.6978    -8.9902 -0.5060
     11  -4.6598  2.7206    -9.0091 -0.5053
     12  -4.6191  2.7206    -8.9998 -0.4957
     13  -4.5785  2.7201    -8.9903 -0.4865
     14  -4.6182  2.7179    -8.9985 -0.4970
     15  -4.6577  2.7153    -9.0064 -0.5079
     16  -4.6982  2.7148    -9.0153 -0.5178
     17  -4.6587  2.7178    -9.0076 -0.5067
     18  -4.6981  2.7147    -9.0153 -0.5179
     19  -4.6633  2.7099    -9.0041 -0.5114

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1017  0.0587     0.0067  0.1898
      2   0.1018  0.0588     0.0066  0.1899
      3   0.1015  0.0586     0.0072  0.1897
      4   0.1020  0.0584     0.0077  0.1898
      5   0.1005  0.0582     0.0075  0.1893
      6   0.0506  0.0417     0.0001  0.1328
      7   0.0570  0.0416     0.0029  0.1380
      8   0.0098  0.0098     0.0000  0.0254
      9   0.0116  0.0096     0.0000  0.0265
     10   0.0002  0.0008     0.0000  0.0001
     11   0.0001  0.0001     0.0000  0.0001
     12   0.0001  0.0001     0.0000  0.0001
     13   0.0001  0.0001     0.0000  0.0001
     14   0.0001  0.0001     0.0000  0.0001
     15   0.0001  0.0001     0.0000  0.0001
     16   0.0001  0.0001     0.0000  0.0001
     17   0.0001  0.0001     0.0000  0.0001
     18   0.0001  0.0001     0.0000  0.0001
     19   0.0001  0.0002     0.0000  0.0001

