Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3009  2.3406    -9.0699 -1.7915
      1  -3.5090  1.3517    -5.6476 -1.6116
      2  -4.6215  0.7870    -5.7568 -3.7348
      3  -4.0827  0.5621    -4.7389 -3.6468
      4  -4.3664  0.4812    -4.9196 -4.1073
      5  -4.2121  0.4449    -4.6554 -3.9995
      6  -4.0290  0.8280    -4.7492 -3.2464
      7  -3.9167  0.7807    -4.4786 -3.1355
      8  -3.9848  0.6056    -4.4637 -3.6955
      9  -3.9406  0.4965    -4.3772 -3.7029
     10  -3.9278  0.3841    -4.2974 -3.7238
     11  -3.9357  0.2838    -4.2831 -3.7641
     12  -3.9581  0.2146    -4.2938 -3.9400
     13  -4.0394  0.4007    -4.4572 -3.9278
     14  -4.1270  0.4427    -4.4743 -3.9648
     15  -4.1789  0.3964    -4.4769 -3.9960
     16  -4.2033  0.3228    -4.4764 -4.0522
     17  -4.2136  0.2519    -4.4752 -4.1402
     18  -4.2076  0.1875    -4.4717 -4.1468
     19  -4.2044  0.1431    -4.4696 -4.1514

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0065  0.1898
      1   0.1018  0.0588     0.0068  0.1899
      2   0.1016  0.0588     0.0064  0.1898
      3   0.1022  0.0587     0.0068  0.1899
      4   0.1031  0.0587     0.0071  0.1902
      5   0.1043  0.0585     0.0076  0.1904
      6   0.0451  0.0375     0.0001  0.1168
      7   0.0458  0.0377     0.0001  0.1182
      8   0.0538  0.0386     0.0012  0.1265
      9   0.0596  0.0397     0.0037  0.1338
     10   0.0631  0.0393     0.0073  0.1363
     11   0.0645  0.0388     0.0102  0.1371
     12   0.0702  0.0386     0.0148  0.1420
     13   0.0422  0.0237     0.0059  0.0824
     14   0.0405  0.0241     0.0043  0.0821
     15   0.0444  0.0259     0.0058  0.0894
     16   0.0486  0.0267     0.0081  0.0945
     17   0.0520  0.0267     0.0106  0.0973
     18   0.0532  0.0262     0.0133  0.0980
     19   0.0541  0.0259     0.0150  0.0985

