Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6235  2.7247    -9.0016 -0.4997
      1  -6.9122  1.4631    -8.3952 -4.8880
      2  -5.7724  0.8851    -7.0671 -4.7792
      3  -5.0939  0.6371    -5.8097 -4.5900
      4  -4.8031  0.6032    -5.4040 -4.3636
      5  -4.6057  0.6629    -5.1355 -3.8440
      6  -4.1292  1.1049    -5.0013 -1.6628
      7  -3.2033  1.4841    -4.9589 -0.6424
      8  -3.8377  1.0344    -4.9791 -2.1476
      9  -4.0861  0.7782    -4.9728 -3.1504
     10  -3.7803  0.9462    -4.8922 -2.5843
     11  -3.4506  1.3737    -6.4518 -1.5661
     12  -3.3581  1.1346    -4.8613 -1.7867
     13  -3.3088  0.9693    -4.5445 -1.9139
     14  -2.9051  1.2213    -4.5580 -1.1656
     15  -2.5267  1.4185    -5.1687 -0.6907
     16  -2.4102  1.2029    -4.0049 -0.7112
     17  -2.6809  1.0272    -4.0334 -1.3507
     18  -2.8707  0.8930    -4.0770 -1.8326
     19  -3.0247  0.8001    -4.1367 -2.1460

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0071  0.1899
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1008  0.0590     0.0060  0.1897
      3   0.1002  0.0593     0.0052  0.1896
      4   0.0990  0.0595     0.0046  0.1893
      5   0.0971  0.0607     0.0035  0.1893
      6   0.0433  0.0409     0.0003  0.1259
      7   0.0124  0.0102     0.0001  0.0295
      8   0.0155  0.0117     0.0001  0.0349
      9   0.0183  0.0126     0.0001  0.0393
     10   0.0130  0.0086     0.0001  0.0261
     11   0.0077  0.0051     0.0000  0.0136
     12   0.0084  0.0048     0.0001  0.0137
     13   0.0088  0.0045     0.0001  0.0138
     14   0.0071  0.0031     0.0001  0.0104
     15   0.0064  0.0027     0.0000  0.0069
     16   0.0068  0.0022     0.0001  0.0069
     17   0.0070  0.0023     0.0001  0.0072
     18   0.0072  0.0024     0.0001  0.0088
     19   0.0073  0.0025     0.0002  0.0098

