trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  238 140.00  0.00 800.00  3.00  1
  1  698 390.00  0.00 800.00 104.00  1
  2  971 540.00  0.00 800.00 520.00  0
  3  754 420.00  0.00 800.00 260.00  0
  4  753 420.00  0.00 800.00 156.00  0
  5  645 360.00  0.00 800.00 156.00  0
  6  698 390.00  0.00 800.00 104.00  0
  7  769 430.00  0.00 800.00 52.00  0
  8  766 430.00  0.00 800.00 17.20  1
  9  786 440.00  0.00 800.00 26.00  1
 10  661 370.00  0.00 800.00 52.00  0
 11  624 350.00  0.00 800.00 26.00  0
 12 1421 790.00  0.00 800.00 520.00  0
 13    0  10.00  0.00 800.00  0.43  1
 14  622 350.00  0.00 800.00 17.20  0
 15  621 350.00  0.00 800.00 12.90  0
 16 1421 790.00  0.00 800.00 520.00  0
 17  619 350.00  0.00 800.00  8.60  1
 18  638 360.00  0.00 800.00 10.80  1
 19  675 380.00  0.00 800.00 12.90  1
