trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  735 410.00  0.00 800.00 156.00  0
  1  693 390.00  0.00 800.00 12.90  0
  2  742 420.00  0.00 800.00  3.00  0
  3  687 390.00  0.00 800.00  2.00  0
  4  597 340.00  0.00 800.00  2.00  0
  5  758 430.00  0.00 800.00  1.00  0
  6  758 420.00  0.00 800.00  2.00  0
  7  758 410.00  0.00 800.00  0.71  0
  8 1413 790.00  0.00 800.00 12.90  0
  9  974 550.00  0.00 800.00  1.00  0
 10  902 510.00  0.00 800.00  1.00  1
 11 1416 790.00  0.00 800.00 26.00  0
 12 1417 790.00  0.00 800.00 52.00  0
 13 1417 780.00  0.00 800.00 26.00  0
 14  849 480.00  0.00 800.00  2.00  0
 15 1028 580.00  0.00 800.00  1.00  0
 16  992 560.00  0.00 800.00  1.00  0
 17  974 550.00  0.00 800.00  1.00  0
 18  938 530.00  0.00 800.00  1.00  0
 19  920 520.00  0.00 800.00  1.00  0
