Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0590  2.4809    -9.0459 -1.3189
      1  -7.0379  1.3996    -7.9465 -5.1347
      2  -8.0873  0.9058    -4.1869 -7.1532
      3  -7.4757  0.7151    -8.4040 -7.0222
      4  -7.7622  0.6751    -8.6729 -7.4294
      5  -7.6001  0.6045    -8.1516 -7.3836
      6  -7.6388  0.4580    -8.1439 -7.4354
      7  -7.1311  1.5762    -8.8602 -3.1715
      8  -7.3345  1.2368    -8.8474 -5.6806
      9  -7.3383  1.0024    -8.5167 -6.5560
     10  -6.8753  1.3969    -8.3916 -3.7134
     11  -4.6414  2.7185    -8.9845 -0.4937
     12  -4.5509  2.7264    -8.9818 -0.4720
     13  -4.5879  2.7224    -8.9887 -0.4829
     14  -4.6293  2.7223    -8.9980 -0.4924
     15  -4.5863  2.7223    -8.9885 -0.4827
     16  -4.5463  2.7241    -8.9801 -0.4726
     17  -4.5861  2.7222    -8.9885 -0.4827
     18  -4.5462  2.7240    -8.9800 -0.4726
     19  -4.5860  2.7220    -8.9884 -0.4828

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1033  0.0581     0.0083  0.1900
      1   0.1031  0.0581     0.0085  0.1900
      2   0.1041  0.0577     0.0098  0.1901
      3   0.1018  0.0586     0.0077  0.1899
      4   0.1005  0.0587     0.0082  0.1896
      5   0.1051  0.0576     0.0092  0.1901
      6   0.1109  0.0551     0.0159  0.1908
      7   0.0232  0.0205     0.0000  0.0596
      8   0.0251  0.0202     0.0001  0.0608
      9   0.0284  0.0206     0.0001  0.0644
     10   0.0165  0.0133     0.0000  0.0387
     11   0.0003  0.0010     0.0000  0.0001
     12   0.0001  0.0001     0.0000  0.0001
     13   0.0001  0.0001     0.0000  0.0001
     14   0.0001  0.0002     0.0000  0.0001
     15   0.0001  0.0000     0.0000  0.0001
     16   0.0001  0.0000     0.0000  0.0001
     17   0.0001  0.0000     0.0000  0.0001
     18   0.0001  0.0000     0.0000  0.0001
     19   0.0001  0.0000     0.0000  0.0001

