trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1188 670.00  0.00 800.00  0.43  1
  1  753 420.00  0.00 800.00 156.00  1
  2 1043 580.00  0.00 800.00 520.00  1
  3 1241 690.00  0.00 800.00 520.00  0
  4 1169 650.00  0.00 800.00 520.00  0
  5 1115 620.00  0.00 800.00 520.00  0
  6 1043 580.00  0.00 800.00 520.00  0
  7  935 520.00  0.00 800.00 520.00  0
  8  737 410.00  0.00 800.00 520.00  0
  9    8  10.00  0.00 800.00 10.80  0
 10    0  10.00  0.00 800.00  0.43  0
 11  716 400.00  0.00 800.00 104.00  1
 12    2  10.00  0.00 800.00  1.00  0
 13  716 380.00  0.00 800.00 156.00  1
 14  716 400.00  0.00 800.00 156.00  0
 15  716 400.00  0.00 800.00 52.00  0
 16  716 420.00  0.00 800.00 52.00  0
 17  716 420.00  0.00 800.00 156.00  0
 18  716 420.00  0.00 800.00 52.00  1
 19  716 410.00  0.00 800.00 52.00  1
