Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5023  1.7192    -9.1942 -4.1106
      1  -5.2289  1.0820    -6.7768 -3.9758
      2  -5.9116  0.7411    -6.8386 -5.2829
      3  -6.3187  0.6507    -7.0581 -5.9637
      4  -6.1514  0.5234    -6.6681 -5.8863
      5  -6.3023  0.5080    -6.7807 -6.1505
      6  -6.3245  0.3830    -6.7686 -6.2119
      7  -6.3346  0.2992    -6.7603 -6.2468
      8  -6.3396  0.2441    -6.7536 -6.2781
      9  -6.3415  0.2098    -6.7488 -6.2945
     10  -6.3421  0.1884    -6.7448 -6.3071
     11  -6.3424  0.1741    -6.7411 -6.3191
     12  -6.3429  0.1633    -6.7375 -6.3208
     13  -6.3426  0.1564    -6.7346 -6.3214
     14  -6.3423  0.1509    -6.7320 -6.3219
     15  -6.3424  0.1455    -6.7294 -6.3229
     16  -6.3420  0.1417    -6.7273 -6.3232
     17  -6.3417  0.1383    -6.7254 -6.3236
     18  -6.3414  0.1352    -6.7236 -6.3238
     19  -6.3414  0.1317    -6.7218 -6.3245

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0597     0.0041  0.1897
      1   0.0993  0.0600     0.0038  0.1896
      2   0.1007  0.0593     0.0049  0.1898
      3   0.1002  0.0598     0.0044  0.1898
      4   0.1045  0.0582     0.0078  0.1903
      5   0.1059  0.0578     0.0077  0.1905
      6   0.1090  0.0561     0.0135  0.1908
      7   0.1107  0.0551     0.0174  0.1910
      8   0.1123  0.0541     0.0207  0.1911
      9   0.1132  0.0536     0.0225  0.1912
     10   0.1139  0.0531     0.0240  0.1913
     11   0.1147  0.0527     0.0256  0.1913
     12   0.1158  0.0521     0.0275  0.1915
     13   0.1164  0.0518     0.0286  0.1915
     14   0.1169  0.0515     0.0295  0.1916
     15   0.1177  0.0511     0.0308  0.1916
     16   0.1181  0.0508     0.0316  0.1917
     17   0.1184  0.0506     0.0323  0.1917
     18   0.1188  0.0504     0.0330  0.1917
     19   0.1193  0.0501     0.0340  0.1918

