Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2862  1.3515    -3.2307 -0.1297
      1  -1.7773  1.1706    -3.4778 -1.0749
      2  -2.0387  1.0940    -3.6694 -1.5341
      3  -2.1839  1.0596    -3.8272 -1.7585
      4  -2.4844  1.2725    -5.6799 -1.9385
      5  -3.7911  2.1179    -8.5388 -1.9765
      6  -5.4528  2.2202    -9.0655 -2.0668
      7  -4.3597  1.7915    -8.1432 -1.9410
      8  -4.3154  1.6341    -7.7776 -2.2636
      9  -3.7411  1.3287    -6.3214 -2.1924
     10  -4.2247  1.3311    -6.8737 -2.5273
     11  -4.1910  1.1709    -6.2982 -2.7151
     12  -3.9030  0.9889    -5.4495 -2.6552
     13  -4.1741  0.9251    -5.6370 -3.0537
     14  -4.0259  0.7975    -5.2187 -3.0201
     15  -4.2090  0.7312    -5.3340 -3.3701
     16  -4.1111  0.6380    -5.0951 -3.3323
     17  -4.2024  0.5655    -5.1407 -3.5436
     18  -4.1225  0.5032    -4.9581 -3.5076
     19  -4.1853  0.4499    -4.9785 -3.6903

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0966  0.0615     0.0001  0.1893
      1   0.0966  0.0617     0.0001  0.1894
      2   0.0973  0.0615     0.0001  0.1896
      3   0.0985  0.0612     0.0005  0.1898
      4   0.0896  0.0640     0.0001  0.1890
      5   0.0174  0.0200     0.0000  0.0551
      6   0.0062  0.0042     0.0000  0.0111
      7   0.0066  0.0048     0.0000  0.0125
      8   0.0075  0.0044     0.0000  0.0128
      9   0.0082  0.0049     0.0000  0.0136
     10   0.0074  0.0042     0.0000  0.0125
     11   0.0079  0.0039     0.0001  0.0127
     12   0.0084  0.0041     0.0001  0.0132
     13   0.0085  0.0042     0.0001  0.0133
     14   0.0090  0.0043     0.0002  0.0137
     15   0.0092  0.0045     0.0003  0.0141
     16   0.0098  0.0047     0.0004  0.0157
     17   0.0103  0.0049     0.0005  0.0169
     18   0.0109  0.0051     0.0006  0.0180
     19   0.0114  0.0052     0.0007  0.0187

