trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  599 340.00  0.00 800.00  4.30  1
  1  664 370.00  0.00 800.00 260.00  1
  2 1043 580.00  0.00 800.00 520.00  0
  3  791 440.00  0.00 800.00 520.00  0
  4  844 470.00  0.00 800.00 260.00  0
  5  754 420.00  0.00 800.00 260.00  0
  6  825 460.00  0.00 800.00 156.00  1
  7  754 410.00  0.00 800.00 156.00  1
  8  754 400.00  0.00 800.00 520.00  0
  9  754 430.00  0.00 800.00 520.00  0
 10  754 440.00  0.00 800.00 156.00  0
 11  646 360.00  0.00 800.00 260.00  0
 12  663 370.00  0.00 800.00 156.00  1
 13  682 380.00  0.00 800.00 260.00  0
 14  682 380.00  0.00 800.00 520.00  0
 15  682 370.00  0.00 800.00 520.00  0
 16  681 380.00  0.00 800.00 156.00  1
 17  682 370.00  0.00 800.00 156.00  1
 18  682 380.00  0.00 800.00 156.00  0
 19  645 360.00  0.00 800.00 156.00  0
