Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1190  2.4703    -8.1163 -0.4319
      1  -2.0567  1.3421    -4.1040 -0.2236
      2  -3.0851  0.8313    -4.1968 -2.1676
      3  -2.5378  0.6308    -3.1882 -2.1048
      4  -2.2619  0.5848    -2.7866 -1.8965
      5  -2.4285  0.5346    -2.8724 -2.2111
      6  -2.7141  0.9074    -3.7706 -2.2638
      7  -2.5942  0.9747    -3.6783 -2.1209
      8  -2.4870  0.8373    -3.0229 -2.1156
      9  -2.4169  0.6636    -2.8147 -2.1308
     10  -2.4177  0.5008    -2.7783 -2.3114
     11  -2.3885  0.3837    -2.6358 -2.3293
     12  -2.3900  0.2864    -2.6349 -2.3823
     13  -2.3816  0.2086    -2.6323 -2.3828
     14  -2.3832  0.1567    -2.6322 -2.3865
     15  -2.3775  0.1162    -2.6281 -2.3865
     16  -2.3784  0.0873    -2.6280 -2.3880
     17  -2.3979  0.1977    -2.7141 -2.3879
     18  -2.4754  0.3725    -2.8705 -2.3903
     19  -2.4301  0.3169    -2.8296 -2.3877

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0587     0.0067  0.1898
      1   0.1014  0.0589     0.0063  0.1898
      2   0.1011  0.0591     0.0058  0.1898
      3   0.1018  0.0591     0.0060  0.1899
      4   0.1013  0.0593     0.0056  0.1899
      5   0.1032  0.0585     0.0070  0.1901
      6   0.0494  0.0400     0.0001  0.1263
      7   0.0472  0.0384     0.0001  0.1198
      8   0.0546  0.0406     0.0001  0.1301
      9   0.0610  0.0410     0.0022  0.1361
     10   0.0671  0.0401     0.0072  0.1402
     11   0.0722  0.0398     0.0115  0.1442
     12   0.0766  0.0389     0.0175  0.1472
     13   0.0779  0.0383     0.0208  0.1478
     14   0.0813  0.0378     0.0247  0.1503
     15   0.0846  0.0374     0.0285  0.1528
     16   0.0875  0.0371     0.0317  0.1551
     17   0.0597  0.0262     0.0186  0.1037
     18   0.0419  0.0193     0.0095  0.0732
     19   0.0442  0.0194     0.0115  0.0751

