Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1052  2.4521    -9.0502 -1.4164
      1  -3.0619  1.3366    -5.1433 -1.1995
      2  -4.1080  0.8076    -5.2414 -3.2048
      3  -4.6520  0.6142    -5.4092 -4.2214
      4  -4.3467  0.4859    -4.8719 -4.0475
      5  -4.1941  0.4599    -4.6443 -3.9448
      6  -4.2369  0.3363    -4.6414 -4.2178
      7  -4.2132  0.2506    -4.4739 -4.2183
      8  -4.2106  0.1891    -4.4723 -4.2190
      9  -4.2092  0.1475    -4.4709 -4.2196
     10  -4.2121  0.1097    -4.4707 -4.2210
     11  -4.2646  0.2564    -4.6905 -4.2197
     12  -4.2260  0.2058    -4.5908 -4.2183
     13  -4.2242  0.1621    -4.5743 -4.2191
     14  -4.2294  0.1269    -4.5745 -4.2232
     15  -4.2315  0.1055    -4.5740 -4.2250
     16  -4.2288  0.0909    -4.5477 -4.2251
     17  -4.2299  0.0824    -4.5477 -4.2261
     18  -4.2278  0.0752    -4.5212 -4.2261
     19  -4.2274  0.0722    -4.5137 -4.2262

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0065  0.1898
      1   0.1013  0.0588     0.0065  0.1897
      2   0.1010  0.0589     0.0060  0.1897
      3   0.1010  0.0591     0.0056  0.1898
      4   0.1027  0.0589     0.0066  0.1901
      5   0.1024  0.0592     0.0065  0.1902
      6   0.1134  0.0558     0.0143  0.1917
      7   0.1212  0.0528     0.0228  0.1926
      8   0.1226  0.0517     0.0269  0.1927
      9   0.1238  0.0508     0.0302  0.1928
     10   0.1246  0.0501     0.0329  0.1928
     11   0.0694  0.0399     0.0129  0.1440
     12   0.0747  0.0409     0.0152  0.1505
     13   0.0758  0.0405     0.0170  0.1510
     14   0.0776  0.0400     0.0201  0.1519
     15   0.0785  0.0396     0.0217  0.1524
     16   0.0797  0.0393     0.0232  0.1531
     17   0.0802  0.0391     0.0242  0.1534
     18   0.0812  0.0389     0.0256  0.1540
     19   0.0815  0.0387     0.0262  0.1542

