Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2080  1.6614    -5.5841 -0.1023
      1  -1.6212  1.6373    -6.1557 -0.7412
      2  -2.1770  1.8917    -7.4137 -1.1544
      3  -3.1595  2.3578    -8.4802 -1.3730
      4  -5.0777  2.3829    -9.0306 -1.7273
      5  -3.5932  1.7785    -7.6052 -1.5476
      6  -4.3895  1.7073    -8.1074 -2.0459
      7  -3.9429  1.3888    -6.8000 -2.1242
      8  -3.5407  1.3265    -6.2951 -1.9194
      9  -3.4544  1.1077    -5.1850 -2.0738
     10  -3.7049  0.9868    -5.2358 -2.5951
     11  -3.5140  0.8613    -4.7034 -2.5259
     12  -3.6285  0.7412    -4.7058 -2.8840
     13  -3.5202  0.6336    -4.4208 -2.8449
     14  -3.6137  0.5527    -4.4498 -3.0653
     15  -3.5301  0.4790    -4.2432 -3.0274
     16  -3.4583  0.4256    -4.1319 -2.9901
     17  -3.5132  0.3672    -4.1490 -3.1699
     18  -3.4674  0.3263    -4.0464 -3.1519
     19  -3.5192  0.2887    -4.0809 -3.2183

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0913  0.0630     0.0001  0.1885
      1   0.0885  0.0632     0.0001  0.1879
      2   0.0784  0.0642     0.0001  0.1857
      3   0.0462  0.0544     0.0000  0.1652
      4   0.0091  0.0073     0.0000  0.0196
      5   0.0105  0.0088     0.0000  0.0245
      6   0.0081  0.0060     0.0000  0.0164
      7   0.0092  0.0064     0.0000  0.0183
      8   0.0095  0.0065     0.0000  0.0187
      9   0.0102  0.0062     0.0001  0.0190
     10   0.0106  0.0064     0.0001  0.0197
     11   0.0116  0.0068     0.0001  0.0207
     12   0.0124  0.0071     0.0003  0.0227
     13   0.0134  0.0073     0.0006  0.0244
     14   0.0143  0.0076     0.0008  0.0256
     15   0.0153  0.0078     0.0011  0.0267
     16   0.0162  0.0081     0.0013  0.0276
     17   0.0172  0.0083     0.0017  0.0293
     18   0.0182  0.0084     0.0021  0.0308
     19   0.0191  0.0086     0.0027  0.0321

