Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9099  2.0052    -9.1320 -2.9490
      1  -4.2493  1.1094    -5.9592 -2.7567
      2  -5.1296  0.7227    -6.0445 -4.4882
      3  -4.7241  0.5713    -5.3664 -4.3148
      4  -4.5620  0.4978    -5.0046 -4.2438
      5  -4.7250  0.4366    -5.1513 -4.5423
      6  -4.7345  0.3218    -5.1326 -4.5764
      7  -4.7376  0.2480    -5.1217 -4.5924
      8  -4.7252  0.1869    -5.0037 -4.5928
      9  -4.7160  0.1472    -4.9947 -4.5911
     10  -4.7175  0.1227    -4.9946 -4.5978
     11  -4.7156  0.1071    -4.9927 -4.5983
     12  -4.7167  0.0974    -4.9927 -4.6033
     13  -4.7174  0.0918    -4.9927 -4.6071
     14  -4.7179  0.0886    -4.9927 -4.6096
     15  -4.7152  0.0848    -4.9906 -4.6060
     16  -4.7158  0.0829    -4.9906 -4.6091
     17  -4.7161  0.0820    -4.9907 -4.6107
     18  -4.7157  0.0812    -4.9903 -4.6103
     19  -4.7160  0.0804    -4.9903 -4.6121

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0586     0.0068  0.1899
      1   0.1023  0.0588     0.0061  0.1900
      2   0.1016  0.0589     0.0056  0.1898
      3   0.1015  0.0587     0.0060  0.1897
      4   0.1043  0.0581     0.0078  0.1902
      5   0.1067  0.0572     0.0101  0.1905
      6   0.1092  0.0557     0.0160  0.1908
      7   0.1105  0.0548     0.0190  0.1909
      8   0.1145  0.0530     0.0243  0.1913
      9   0.1185  0.0515     0.0291  0.1919
     10   0.1190  0.0511     0.0304  0.1919
     11   0.1205  0.0502     0.0331  0.1921
     12   0.1209  0.0500     0.0341  0.1921
     13   0.1212  0.0497     0.0349  0.1921
     14   0.1214  0.0496     0.0354  0.1921
     15   0.1243  0.0485     0.0385  0.1925
     16   0.1245  0.0483     0.0392  0.1925
     17   0.1246  0.0482     0.0396  0.1925
     18   0.1257  0.0477     0.0414  0.1926
     19   0.1258  0.0476     0.0418  0.1926

