Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5164  2.1361    -6.9308 -0.3709
      1  -1.8063  1.2378    -3.6087 -0.1972
      2  -0.8999  0.8789    -1.8382 -0.1038
      3  -1.2771  0.7186    -1.9587 -0.8142
      4  -1.5446  0.6593    -2.1022 -1.2426
      5  -1.7025  0.6550    -2.3507 -1.4506
      6  -1.6108  0.4640    -1.8862 -1.4392
      7  -1.6169  0.3552    -1.8572 -1.5928
      8  -1.6141  0.2751    -1.8494 -1.5987
      9  -1.6087  0.2123    -1.8485 -1.5997
     10  -1.5994  0.1435    -1.8458 -1.5996
     11  -1.5956  0.1040    -1.8444 -1.5996
     12  -1.5888  0.0719    -1.8387 -1.5994
     13  -1.5892  0.0543    -1.8387 -1.6002
     14  -1.5886  0.0405    -1.8384 -1.6002
     15  -1.5879  0.0296    -1.8378 -1.6002
     16  -1.5876  0.0222    -1.8374 -1.6002
     17  -1.5872  0.0159    -1.8371 -1.6002
     18  -1.5873  0.0115    -1.8371 -1.6003
     19  -1.5873  0.0086    -1.8370 -1.6003

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0592     0.0056  0.1897
      1   0.1011  0.0591     0.0057  0.1898
      2   0.1017  0.0588     0.0064  0.1898
      3   0.1021  0.0589     0.0065  0.1900
      4   0.1016  0.0591     0.0060  0.1899
      5   0.1002  0.0597     0.0051  0.1898
      6   0.1122  0.0560     0.0133  0.1914
      7   0.1197  0.0533     0.0211  0.1924
      8   0.1255  0.0508     0.0291  0.1930
      9   0.1270  0.0496     0.0338  0.1931
     10   0.1284  0.0483     0.0385  0.1932
     11   0.1292  0.0476     0.0412  0.1933
     12   0.1340  0.0451     0.0497  0.1938
     13   0.1368  0.0436     0.0550  0.1941
     14   0.1371  0.0433     0.0558  0.1941
     15   0.1377  0.0428     0.0577  0.1941
     16   0.1406  0.0414     0.0625  0.1945
     17   0.1433  0.0401     0.0669  0.1948
     18   0.1451  0.0391     0.0703  0.1950
     19   0.1455  0.0388     0.0714  0.1950

