trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1257 700.00  0.00 800.00 156.00  0
  1  679 380.00  0.00 800.00 52.00  0
  2  744 420.00  0.00 800.00  6.44  0
  3  652 370.00  0.00 800.00  3.00  1
  4  707 400.00  0.00 800.00  4.30  1
  5  654 370.00  0.00 800.00  6.44  0
  6  689 390.00  0.00 800.00  4.30  1
  7  672 380.00  0.00 800.00  6.44  0
  8  689 410.00  0.00 800.00  6.44  0
  9  689 380.00  0.00 800.00  6.44  0
 10  689 370.00  0.00 800.00  3.00  1
 11  707 400.00  0.00 800.00  4.30  1
 12  707 410.00  0.00 800.00  6.44  0
 13  707 420.00  0.00 800.00  3.00  1
 14  654 370.00  0.00 800.00  6.44  0
 15  707 400.00  0.00 800.00  6.44  0
 16  707 390.00  0.00 800.00  3.00  1
 17  707 390.00  0.00 800.00  3.00  1
 18  707 400.00  0.00 800.00  6.44  0
 19  475 270.00  0.00 800.00  8.60  0
