Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5164  2.1361    -6.9308 -0.3709
      1  -1.9305  1.2800    -3.8586 -0.2107
      2  -1.0145  0.8860    -2.0824 -0.1165
      3  -1.5265  0.7016    -2.2084 -1.0701
      4  -1.8007  0.6417    -2.3715 -1.4904
      5  -1.6356  0.6028    -2.0507 -1.3804
      6  -1.6444  0.4644    -2.0353 -1.5902
      7  -1.6034  0.3407    -1.8458 -1.5900
      8  -1.5899  0.2463    -1.8419 -1.5905
      9  -1.5822  0.1819    -1.8383 -1.5908
     10  -1.5821  0.1338    -1.8382 -1.5921
     11  -1.5879  0.0957    -1.8383 -1.5984
     12  -1.5867  0.0700    -1.8378 -1.5985
     13  -1.5870  0.0518    -1.8377 -1.5991
     14  -1.5862  0.0390    -1.8371 -1.5991
     15  -1.5861  0.0306    -1.8370 -1.5991
     16  -1.5862  0.0248    -1.8370 -1.5993
     17  -1.5864  0.0210    -1.8370 -1.5994
     18  -1.5863  0.0187    -1.8370 -1.5994
     19  -1.5779  0.0537    -1.8366 -1.5911

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0592     0.0056  0.1897
      1   0.1014  0.0588     0.0063  0.1898
      2   0.1020  0.0587     0.0071  0.1899
      3   0.1017  0.0591     0.0062  0.1899
      4   0.1015  0.0593     0.0057  0.1899
      5   0.1032  0.0586     0.0069  0.1901
      6   0.1125  0.0559     0.0137  0.1915
      7   0.1206  0.0526     0.0236  0.1924
      8   0.1232  0.0509     0.0300  0.1926
      9   0.1268  0.0490     0.0363  0.1930
     10   0.1276  0.0482     0.0389  0.1931
     11   0.1325  0.0457     0.0478  0.1936
     12   0.1333  0.0450     0.0500  0.1936
     13   0.1339  0.0445     0.0517  0.1937
     14   0.1367  0.0432     0.0563  0.1940
     15   0.1373  0.0427     0.0578  0.1941
     16   0.1374  0.0426     0.0582  0.1941
     17   0.1375  0.0425     0.0586  0.1941
     18   0.1380  0.0421     0.0598  0.1941
     19   0.1037  0.0420     0.0380  0.1774

