Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.1099  1.4281    -7.5804 -5.3244
      1  -8.0300  1.0577    -4.2380 -7.1169
      2  -8.5170  0.9193    -2.4338 -7.9139
      3  -8.7854  0.8720    -1.3958 -8.3278
      4  -8.9209  0.7674    -1.0100 -8.6541
      5  -8.9842  0.6064    -0.9264 -8.7329
      6  -9.0613  0.5464    -0.7048 -8.9310
      7  -9.0930  0.4180    -0.6753 -8.9619
      8  -9.1106  0.3134    -0.6634 -8.9705
      9  -9.1195  0.2398    -0.6581 -8.9749
     10  -9.1258  0.1927    -0.6510 -8.9791
     11  -9.1330  0.1629    -0.6359 -8.9854
     12  -9.1470  0.1425    -0.5984 -8.9986
     13  -9.1490  0.1284    -0.5951 -9.0007
     14  -9.1600  0.1149    -0.5666 -9.0148
     15  -9.1612  0.1090    -0.5644 -9.0164
     16  -9.1702  0.0988    -0.5426 -9.0330
     17  -9.1705  0.0967    -0.5421 -9.0336
     18  -9.1707  0.0956    -0.5416 -9.0341
     19  -9.1781  0.0871    -0.5245 -9.0545

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0995  0.0599     0.0028  0.1896
      1   0.1010  0.0593     0.0042  0.1898
      2   0.1031  0.0584     0.0064  0.1900
      3   0.1063  0.0578     0.0080  0.1906
      4   0.1139  0.0562     0.0129  0.1918
      5   0.1225  0.0533     0.0224  0.1930
      6   0.1268  0.0518     0.0276  0.1936
      7   0.1332  0.0487     0.0385  0.1943
      8   0.1371  0.0461     0.0477  0.1946
      9   0.1392  0.0444     0.0535  0.1947
     10   0.1417  0.0426     0.0593  0.1949
     11   0.1450  0.0409     0.0653  0.1953
     12   0.1482  0.0395     0.0703  0.1957
     13   0.1497  0.0384     0.0739  0.1958
     14   0.1525  0.0371     0.0784  0.1961
     15   0.1536  0.0362     0.0813  0.1962
     16   0.1560  0.0350     0.0853  0.1964
     17   0.1565  0.0346     0.0866  0.1965
     18   0.1569  0.0342     0.0878  0.1965
     19   0.1590  0.0332     0.0915  0.1967

