trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1293 720.00  0.00 800.00 156.00  0
  1  732 410.00  0.00 800.00 26.00  0
  2  654 370.00  0.00 800.00  6.44  0
  3  652 370.00  0.00 800.00  3.00  0
  4  597 340.00  0.00 800.00  2.00  0
  5  758 430.00  0.00 800.00  1.00  1
  6  615 350.00  0.00 800.00  2.00  0
  7  740 420.00  0.00 800.00  1.00  0
  8  758 430.00  0.00 800.00  1.00  1
  9  740 440.00  0.00 800.00  0.71  1
 10  740 430.00  0.00 800.00  0.71  0
 11 1415 790.00  0.00 800.00 21.50  0
 12 1416 790.00  0.00 800.00 26.00  0
 13  741 420.00  0.00 800.00  2.00  1
 14 1417 790.00  0.00 800.00 52.00  0
 15 1417 780.00  0.00 800.00 26.00  0
 16 1418 790.00  0.00 800.00 104.00  0
 17  885 500.00  0.00 800.00  2.00  1
 18 1419 790.00  0.00 800.00 156.00  0
 19 1420 790.00  0.00 800.00 260.00  0
